"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"2b585c19dd961e94548ecf880c6744b8","2015","2014-12-16T00:57:03+00:00","1418691423","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","12.577","4.624","0.000","12.577","","","","2830","662","","2830","0.000","0.000","0.000","0.000","2.714","2.714","","","","","687","687","Air National Guard","","0.366","65","3.639","284","0.363","30",
"2b585c19dd961e94548ecf880c6744b8","2015","2014-12-16T00:57:03+00:00","1418691423","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","12.577","4.624","0.000","12.577","","","","2830","662","","2830","0.000","0.000","0.000","0.000","1.168","1.168","","","","","300","300","Air Force Reserve","Air Force","0.102","35","3.639","284","0.15","14",
"83ae730b9b98318d61da5aafd3c0e567","2015","2014-12-16T00:57:18+00:00","1418691438","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2015.xml","procurement-base","2015","64.502","31.428","91.477","40.378","50.11","62.587","40.378","","","","","","","","44.015","40.114","10.248","70.518","21.597","21.597","","","","","","","Navy Active","","40.582","","46.393","","27.482","",
"83ae730b9b98318d61da5aafd3c0e567","2015","2014-12-16T00:57:18+00:00","1418691438","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2015.xml","procurement-base","2015","64.502","31.428","91.477","40.378","50.11","62.587","40.378","","","","","","","","20.487","22.473","21.18","20.959","18.781","18.781","","","","","","","Navy Reserve","Navy","9.528","","46.393","","18.911","",
"4dc17804967ce62da54686d146a25e1e","2015","2014-12-16T00:57:18+00:00","1418691438","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2015.xml","procurement-base","2015","10.276","12.574","10.385","4.635","15.608","13.379","4.635","","","","","","","","10.276","13.379","12.574","10.385","4.635","4.635","","","","","","","Navy Reserve","Navy","15.608","","14.587","","14.587","",
"ec914c1f13dc868c35dd3b933e6def08","2015","2014-12-16T00:57:11+00:00","1418691431","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Navy_PB_2015.xml","procurement-base","2015","0.705","1.479","3.756","8.418","3.959","5.88","8.418","","","","","","","","0.705","5.88","1.479","3.756","8.418","8.418","","","","","","","Navy Reserve","Navy","3.959","","2.992","","2.992","",
"d521d816b9d8f4823973893e1947d79a","2015","2014-12-16T00:58:24+00:00","1418691504","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.25","1.127","1.277","0.343","28.658","1.098","0.343","","","","","","","","1.072","0.945","0.96","1.094","0.057","0.057","","","","","","","Navy Active","","28.658","172","65.509","","65.509","219",
"d521d816b9d8f4823973893e1947d79a","2015","2014-12-16T00:58:24+00:00","1418691504","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.25","1.127","1.277","0.343","28.658","1.098","0.343","","","","","","","","0.178","0.153","0.167","0.183","0.286","0.286","","","","","","","Navy Reserve","Navy","","","65.509","","","",
"77bcab4f46f8caaf3d8679135faea36d","2015","2014-12-16T00:58:24+00:00","1418691504","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.412","1.392","1.424","1.589","19.96","1.424","1.589","","","","","","","","1.223","1.243","1.205","1.232","1.412","1.412","","","","","","","Navy Active","","19.96","","1.136","","0.969","",
"77bcab4f46f8caaf3d8679135faea36d","2015","2014-12-16T00:58:24+00:00","1418691504","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.412","1.392","1.424","1.589","19.96","1.424","1.589","","","","","","","","0.189","0.181","0.187","0.192","0.177","0.177","","","","","","","Navy Reserve","Navy","","","1.136","","0.167","",
"7bb3fe9c62d29c1a7142a0a355ab64bd","2015","2014-12-16T00:58:28+00:00","1418691508","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.528","2.192","1.59","20.62","11.796","1.965","20.62","","","","","","","","1.528","1.965","0.635","1.59","20.147","20.147","","","","","","","Navy Active","","11.796","","9.494","","9.494","",
"7bb3fe9c62d29c1a7142a0a355ab64bd","2015","2014-12-16T00:58:28+00:00","1418691508","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","1.528","2.192","1.59","20.62","11.796","1.965","20.62","","","","","","","","","","1.557","","0.473","0.473","","","","","","","Navy Reserve","Navy","","","9.494","","","",
"ed8179b392d1a1b08f4254e01d2c3d6e","2015","2014-12-16T00:58:22+00:00","1418691502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","109.076","114.56","115.448","16.756","16.068","26.937","16.756","","","","","","","","108.753","26.579","114.243","115.119","16.402","16.402","","","","","","","Navy Active","","15.906","","32.36","","32.009","",
"ed8179b392d1a1b08f4254e01d2c3d6e","2015","2014-12-16T00:58:22+00:00","1418691502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","109.076","114.56","115.448","16.756","16.068","26.937","16.756","","","","","","","","0.323","0.358","0.317","0.329","0.354","0.354","","","","","","","Navy Reserve","Navy","0.162","","32.36","","0.351","",
"6493d429f5c85eb641bcf4f01191b31f","2015","2014-12-16T00:58:22+00:00","1418691502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","177.109","164.192","140.619","77.736","25.826","118.788","77.736","","","","","","","","175.996","117.604","163.101","139.484","77.736","77.736","","","","","","","Navy Active","","24.886","","6.003","","5.049","",
"6493d429f5c85eb641bcf4f01191b31f","2015","2014-12-16T00:58:22+00:00","1418691502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","177.109","164.192","140.619","77.736","25.826","118.788","77.736","","","","","","","","1.113","1.184","1.091","1.135","","","","","","","","","Navy Reserve","Navy","0.94","","6.003","","0.954","",
"8f192b86141d6bd79c515d8473381bd9","2015","2014-12-16T00:58:31+00:00","1418691511","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","2.081","1.77","5.326","0.994","13.558","0.998","0.994","","","","","","","","0.743","0.491","0.734","2.367","0.633","0.633","","","","","","","Navy Active","","9.365","","14.491","","11.643","",
"8f192b86141d6bd79c515d8473381bd9","2015","2014-12-16T00:58:31+00:00","1418691511","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","2.081","1.77","5.326","0.994","13.558","0.998","0.994","","","","","","","","1.338","0.507","1.036","2.959","0.361","0.361","","","","","","","Navy Reserve","Navy","4.193","","14.491","","2.848","",
"df4ed4bddb380c7d3aa789e54265c7ee","2015","2014-12-16T00:58:32+00:00","1418691512","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.075","0.325","3.589","3.75","70.872","0.882","3.75","","","","","","","","","0.773","","","0.98","0.98","","","","","","","Navy Active","","70.872","","21.957","","18.873","",
"df4ed4bddb380c7d3aa789e54265c7ee","2015","2014-12-16T00:58:32+00:00","1418691512","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.075","0.325","3.589","3.75","70.872","0.882","3.75","","","","","","","","3.075","0.109","0.325","3.589","2.77","2.77","","","","","","","Navy Reserve","Navy","","","21.957","","3.084","",
"c30afcbd3dde23ac76575c1f12630ee0","2015","2014-12-16T00:58:26+00:00","1418691506","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.651","3.296","3.405","4.205","4.997","4.133","4.205","","","","","","","","3.604","4.086","3.249","3.357","4.166","4.166","","","","","","","Navy Active","","4.997","","9.807","","9.768","",
"c30afcbd3dde23ac76575c1f12630ee0","2015","2014-12-16T00:58:26+00:00","1418691506","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","3.651","3.296","3.405","4.205","4.997","4.133","4.205","","","","","","","","0.047","0.047","0.047","0.048","0.039","0.039","","","","","","","Navy Reserve","Navy","","","9.807","","0.039","",
"3e90752f769ea65daf219de855582714","2015","2014-12-16T00:58:27+00:00","1418691507","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","15","13.673","14.033","11.86","7.309","9.194","11.86","","","","","","","","10.628","5.182","9.911","9.573","8.408","8.408","","","","","","","Navy Active","","6.738","","3.749","","2.359","",
"3e90752f769ea65daf219de855582714","2015","2014-12-16T00:58:27+00:00","1418691507","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","15","13.673","14.033","11.86","7.309","9.194","11.86","","","","","","","","4.372","4.012","3.762","4.46","3.452","3.452","","","","","","","Navy Reserve","Navy","0.571","","3.749","","1.39","",
"734f6cdab706a1c073aba7bc7df2d34f","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","165.047","748.79","235.829","994.865","1389.005","1122.356","994.865","2","27","12","32","44","39","32","165.047","1122.356","748.79","235.829","796.865","796.865","2","39","27","12","26","26","Army Active","","1191.005","38","1276.026","38","1078.026","32",
"734f6cdab706a1c073aba7bc7df2d34f","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","165.047","748.79","235.829","994.865","1389.005","1122.356","994.865","2","27","12","32","44","39","32","","","","","","","","","","","","","Army National Guard","","","","1276.026","38","198","6",
"734f6cdab706a1c073aba7bc7df2d34f","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","165.047","748.79","235.829","994.865","1389.005","1122.356","994.865","2","27","12","32","44","39","32","","","","","198","198","","","","","6","6","Army Reserve","Army","198","6","1276.026","38","","",
"e947c3be1d4391856c03ce949de63cb8","2015","2014-12-16T00:58:44+00:00","1418691524","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","36.363","55.549","","26.913","","57.394","26.913","8","16","","2","","17","2","36.363","57.394","55.549","","26.913","26.913","8","17","16","","2","2","Army Active","Army","","","","","","",
"562e519dd17fb51f861f1f1f73020536","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","153.268","116.828","217.498","115.795","88.815","127.72","115.795","","","","","","","","84.298","70.246","64.256","119.624","115.795","115.795","","","","","","","Army Active","","81.517","","92.779","","92.779","",
"562e519dd17fb51f861f1f1f73020536","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","153.268","116.828","217.498","115.795","88.815","127.72","115.795","","","","","","","","61.307","51.088","46.731","86.999","","","","","","","","","Army National Guard","","7.298","","92.779","","","",
"562e519dd17fb51f861f1f1f73020536","2015","2014-12-16T00:58:51+00:00","1418691531","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","153.268","116.828","217.498","115.795","88.815","127.72","115.795","","","","","","","","7.663","6.386","5.841","10.875","","","","","","","","","Army Reserve","Army","","","92.779","","","",
"af7a8e2b0da41b5db6a29d85876109fd","2015","2014-12-16T00:58:38+00:00","1418691518","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","55.133","54.258","56.215","51.535","60.533","52.409","51.535","","","","","","","","55.067","52.345","54.192","56.148","51.471","51.471","","","","","","","Navy Active","","60.469","","73.195","","73.132","",
"af7a8e2b0da41b5db6a29d85876109fd","2015","2014-12-16T00:58:38+00:00","1418691518","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","55.133","54.258","56.215","51.535","60.533","52.409","51.535","","","","","","","","0.066","0.064","0.066","0.067","0.064","0.064","","","","","","","Navy Reserve","Navy","0.064","","73.195","","0.063","",
"de0858808e8d5c5ebbd7545c416c110d","2015","2014-12-16T00:58:34+00:00","1418691514","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","14.646","11.38","16.836","3.669","43.46","6.603","3.669","","","","","","","","13.349","4.768","10.001","15.511","1.756","1.756","","","","","","","Navy Active","","43.46","","36.583","","33.449","",
"de0858808e8d5c5ebbd7545c416c110d","2015","2014-12-16T00:58:34+00:00","1418691514","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","P40_.xml","procurement-base","2015","14.646","11.38","16.836","3.669","43.46","6.603","3.669","","","","","","","","1.297","1.835","1.379","1.325","1.913","1.913","","","","","","","Navy Reserve","Navy","","","36.583","","3.134","",
"c862e46fd0a457315a22ca9911498afe","2015","2014-12-16T00:58:59+00:00","1418691539","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","3.386","2.6","6.451","6.008","5.787","3.292","6.008","","","","","","","","1.167","1.127","0.782","2.687","2.485","2.485","","","","","","","Army Active","","3.395","","6.105","","3.614","",
"c862e46fd0a457315a22ca9911498afe","2015","2014-12-16T00:58:59+00:00","1418691539","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","3.386","2.6","6.451","6.008","5.787","3.292","6.008","","","","","","","","2.219","2.165","1.818","3.764","3.523","3.523","","","","","","","Army National Guard","Army","2.392","","6.105","","2.491","",
"838163c39449da4273eeaa1aacdc8375","2015","2014-12-16T00:59:05+00:00","1418691545","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.732","27.749","27.735","28.39","14.077","29.65","28.39","14607","13969","14815","8959","5641","9845","8959","22.968","19.32","22.194","20.78","21.89","21.89","12099","6416","11174","11100","6909","6909","Army Active","","8.448","3385","24.049","6588","19.236","5270",
"838163c39449da4273eeaa1aacdc8375","2015","2014-12-16T00:59:05+00:00","1418691545","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.732","27.749","27.735","28.39","14.077","29.65","28.39","14607","13969","14815","8959","5641","9845","8959","4.764","3.33","4.158","6.955","4.87","4.87","2508","1105","2092","3715","1536","1536","Army National Guard","","4.504","1805","24.049","6588","3.608","988",
"838163c39449da4273eeaa1aacdc8375","2015","2014-12-16T00:59:05+00:00","1418691545","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.732","27.749","27.735","28.39","14.077","29.65","28.39","14607","13969","14815","8959","5641","9845","8959","","7","1.397","","1.63","1.63","","2324","703","","514","514","Army Reserve","Army","1.125","451","24.049","6588","1.205","330",
"765f9bf92c6ce4481fd606994ecf4b12","2015","2014-12-16T00:58:54+00:00","1418691534","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","458.724","422.527","497.553","384.605","8.249","419.791","384.605","88","80","94","70","","76","70","458.724","419.791","422.527","497.553","384.605","384.605","88","76","80","94","70","70","Army Active","Army","8.249","","690.401","86","690.401","86",
"83c4d7c3f16a5fd68f89dfd07561e391","2015","2014-12-16T00:58:55+00:00","1418691535","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","73.684","63.013","65.073","77.668","75.231","77.902","77.668","292","240","238","338","307","331","338","73.684","77.902","63.013","65.073","77.668","77.668","292","331","240","238","338","338","Army Active","Army","75.231","307","110.51","599","110.51","599",
"fd2dad45762fb1c2760010960b287d87","2015","2014-12-16T00:59:05+00:00","1418691545","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","6.589","","","","","","","2103","","","","","","","","","","","","","","","Army Active","","4.372","1386","","","","",
"fd2dad45762fb1c2760010960b287d87","2015","2014-12-16T00:59:05+00:00","1418691545","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","6.589","","","","","","","2103","","","","","","","","","","","","","","","Army National Guard","Army","2.217","717","","","","",
