"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Cost.PriorYearsDelta.record.partial.fields","value.BudgetYearOneOCO.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneOCO.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Quantity.PriorYearsDelta.record.partial.fields","value.BudgetYearFour.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Cost.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.ModsOutYearDelta.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"74e2430bb417600820e8f2f36903d5c7","2016","2015-02-03T15:54:15+00:00","1422978855","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","128.017","102.661","149.112","49.898","58.688","0.62","21.157","49.898","","","","","","","","","108.016","93.156","143.602","","","","Army Active","","49.898","39.589","0.62","21.157","49.898","","","","","","","","","","","","","","","","","","","",
"74e2430bb417600820e8f2f36903d5c7","2016","2015-02-03T15:54:15+00:00","1422978855","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","128.017","102.661","149.112","49.898","58.688","0.62","21.157","49.898","","","","","","","","","20.001","","","","","","Army National Guard","","","19.099","","","","","","","","","","","","","","","","","","","","","","",
"74e2430bb417600820e8f2f36903d5c7","2016","2015-02-03T15:54:15+00:00","1422978855","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","128.017","102.661","149.112","49.898","58.688","0.62","21.157","49.898","","","","","","","","","","9.505","5.51","","","","Army Reserve","Army","","","","","","","","","","","","","","","","","","","","","","","","",
"c2260870aa0680e8ce6f440bd240aa00","2016","2015-02-03T15:54:15+00:00","1422978855","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","4.923","5.072","5.137","5.008","5.105","5.296","3.54","5.008","","","","","","","","","4.923","5.072","5.137","","","","Army Active","Army","5.008","5.105","5.296","3.54","5.008","","","","","","","","","","","","","","","","","","","",
"1c160b43f3bf32d593ebad458b81057b","2016","2015-02-03T15:54:20+00:00","1422978860","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","3.8","","","","","","","","","","","","","","","","","Army Active","Army","","","3.8","","","","","","","","","","","","","","","","","","","","","",
"704f8c788ba08925a791b7ed57817a20","2016","2015-02-03T15:54:20+00:00","1422978860","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","19.92","","13.245","","19.92","","","","","","","","","","","","","","","Army Active","Army","19.92","","13.245","","19.92","","","","","","","","","","","","","","","","","","","",
"748e005a3f1cb233b3b1d5025d494639","2016","2015-02-03T15:54:18+00:00","1422978858","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","8.435","9.416","2.478","9.422","9.418","1.438","15.698","9.422","","","","","","","","","8.435","9.416","2.478","","","","Army Active","Army","9.422","9.418","1.438","15.698","9.422","","","","","","","","","","","","","","","","","","","",
"a87745b3cb3112be3048af559c26528d","2016","2015-02-03T15:54:08+00:00","1422978848","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.437","15.391","16.354","5.417","14.629","0.3","3.957","5.417","","","","","","","","","7.463","7.374","7.957","","","","Army Active","","3.25","6.966","0.3","2.358","3.25","","","","","","","","","","","","","","","","","","","",
"a87745b3cb3112be3048af559c26528d","2016","2015-02-03T15:54:08+00:00","1422978848","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.437","15.391","16.354","5.417","14.629","0.3","3.957","5.417","","","","","","","","","5.316","5.345","5.598","","","","Army National Guard","","2.167","5.108","","1.599","2.167","","","","","","","","","","","","","","","","","","","",
"a87745b3cb3112be3048af559c26528d","2016","2015-02-03T15:54:08+00:00","1422978848","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.437","15.391","16.354","5.417","14.629","0.3","3.957","5.417","","","","","","","","","2.658","2.672","2.799","","","","Army Reserve","Army","","2.555","","","","","","","","","","","","","","","","","","","","","","",
"50fa1965acdcd17ecd8cb9e551c3830b","2016","2015-02-03T15:54:17+00:00","1422978857","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","7.116","9.547","","100","7.116","","","","","","","","","","","","","","","Army Active","Army","7.116","9.547","","100","7.116","","","","","","","","","","","","","","","","","","","",
"f16672911aeb9db71cfc6a939a1ac95b","2016","2015-02-03T15:54:32+00:00","1422978872","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","152.71","157.621","182.853","105.775","126.781","162.741","152.282","106.427","","","","","","","","","152.71","157.621","182.853","","","","Army Active","Army","105.775","126.781","162.741","152.282","106.427","","","","","","250.439","0.652","0.652","","","","","","","","","","","",
"fd0ecdeb9a5bead7187520f066c2bfff","2016","2015-02-03T15:54:22+00:00","1422978862","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","217.393","199.616","198.768","73.496","188.42","279.3","79.965","102.996","","","","","","","","","217.393","199.616","198.768","","","","Army Active","Army","73.496","188.42","279.3","79.965","102.996","","","","","","299.972","29.5","29.5","","","","","","","","","","","",
"7ec9e939baab9062619362c78d1183fa","2016","2015-02-03T15:54:21+00:00","1422978861","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","138.019","120.728","160.043","72.257","96.822","21.601","69.646","72.257","","","","","","","","","136.654","116.625","154.47","","","","Army Active","","70.489","90.731","21.601","64.774","70.489","","","","","","","","","","","","","","","","","","","",
"7ec9e939baab9062619362c78d1183fa","2016","2015-02-03T15:54:21+00:00","1422978861","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","138.019","120.728","160.043","72.257","96.822","21.601","69.646","72.257","","","","","","","","","0.91","2.735","3.715","","","","Army National Guard","","1.178","4.06","","3.248","1.178","","","","","","","","","","","","","","","","","","","",
"7ec9e939baab9062619362c78d1183fa","2016","2015-02-03T15:54:21+00:00","1422978861","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","138.019","120.728","160.043","72.257","96.822","21.601","69.646","72.257","","","","","","","","","0.455","1.368","1.858","","","","Army Reserve","Army","0.59","2.031","","1.624","0.59","","","","","","","","","","","","","","","","","","","",
"6149f8421f18bedd7bc8e5b58e4bbf2d","2016","2015-02-03T15:54:21+00:00","1422978861","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","0.325","","","","","0.612","0.246","","","","","","","","","","0.325","","","","","","Army Active","Army","","","0.612","0.246","","","","","","","","","","","","","","","","","","","","",
"a3bb044275d6a773230d2277829a1e79","2016","2015-02-03T15:54:21+00:00","1422978861","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","4.794","4.508","4.915","8.55","4.318","39","5.362","8.55","","","","","","","","","4.794","4.508","4.915","","","","Army Active","Army","8.55","4.318","39","5.362","8.55","","","","","","","","","","","","","","","","","","","",
"0d3e937e50b1db3c8bb1a1855d340ba1","2016","2015-02-03T15:54:33+00:00","1422978873","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","0.324","","","","","","","","","","","","","","","","","Army Active","Army","","","0.324","","","","","","","","","","","","","","","","","","","","","",
"bf6e5b88aaa6604caa59e198c513eb7d","2016","2015-02-03T15:54:33+00:00","1422978873","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.993","3.43","1.408","4.242","2.009","1.615","5.437","4.242","","","","","","","","","0.639","1.43","","","","","Army Active","","2.218","0.41","","2.701","2.218","","","","","","","","","","","","","","","","","","","",
"bf6e5b88aaa6604caa59e198c513eb7d","2016","2015-02-03T15:54:33+00:00","1422978873","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.993","3.43","1.408","4.242","2.009","1.615","5.437","4.242","","","","","","","","","0.677","1","0.704","","","","Army National Guard","","1.128","0.784","0.634","1.704","1.128","","","","","","","","","","","","","","","","","","","",
"bf6e5b88aaa6604caa59e198c513eb7d","2016","2015-02-03T15:54:33+00:00","1422978873","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","1.993","3.43","1.408","4.242","2.009","1.615","5.437","4.242","","","","","","","","","0.677","1","0.704","","","","Army Reserve","Army","0.896","0.815","0.981","1.032","0.896","","","","","","","","","","","","","","","","","","","",
"b51fef0de15c3415427d1f6ee3a71d62","2016","2015-02-03T15:54:29+00:00","1422978869","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","33.032","32.69","13.366","28.176","32.443","13.09","27.374","28.176","","","","","","","","","","6.794","2.72","","","","Army Active","","6.074","4.984","4.956","6.057","6.074","","","","","","","","","","","","","","","","","","","",
"b51fef0de15c3415427d1f6ee3a71d62","2016","2015-02-03T15:54:29+00:00","1422978869","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","33.032","32.69","13.366","28.176","32.443","13.09","27.374","28.176","","","","","","","","","33.032","25.896","10.646","","","","Army National Guard","","13.261","27.459","8.134","15.988","13.261","","","","","","","","","","","","","","","","","","","",
"b51fef0de15c3415427d1f6ee3a71d62","2016","2015-02-03T15:54:29+00:00","1422978869","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","33.032","32.69","13.366","28.176","32.443","13.09","27.374","28.176","","","","","","","","","","","","","","","Army Reserve","Army","8.841","","","5.329","8.841","","","","","","","","","","","","","","","","","","","",
"ed58450c35af72a96f05799b7df5f643","2016","2015-02-03T15:54:25+00:00","1422978865","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","0.487","0.472","0.501","0.447","0.459","1.237","48.82","19.982","","","","","","","","","0.487","0.472","0.501","","","","Army Active","Army","0.447","0.459","1.237","48.82","19.982","","","","","","","19.535","19.535","","","","","","","","","","","",
"51cd10ce69911936bf7bb11f3b4e18c8","2016","2015-02-03T15:54:24+00:00","1422978864","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.556","","0.013","","2.556","","","","","","","","","","","","","","","Army Active","Army","2.556","","0.013","","2.556","","","","","","","","","","","","","","","","","","","",
"b8e12b46990ba4866946512c154b0fb6","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","41.537","31.426","41.805","19.64","31.695","16.088","15.933","19.64","286","246","242","178","253","69","79","178","14.122","9.585","12.917","97","75","75","Army Active","","4.753","9.762","10.759","3.212","4.753","43","78","35","16","43","","","","","","","","","","","","","","",
"b8e12b46990ba4866946512c154b0fb6","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","41.537","31.426","41.805","19.64","31.695","16.088","15.933","19.64","286","246","242","178","253","69","79","178","17.861","14.047","20.234","123","110","117","Army National Guard","","9.702","14.168","4.097","9.565","9.702","88","113","23","47","88","","","","","","","","","","","","","","",
"b8e12b46990ba4866946512c154b0fb6","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","41.537","31.426","41.805","19.64","31.695","16.088","15.933","19.64","286","246","242","178","253","69","79","178","9.554","7.794","8.654","66","61","50","Army Reserve","Army","5.185","7.765","1.232","3.156","5.185","47","62","11","16","47","","","","","","","","","","","","","","",
"b0af343999a7a83f351e17c9522797d1","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","7.613","9.167","","5.087","9.515","6.85","6.749","5.087","30","47","","28","49","23","53","28","","0.96","","","14","","Army Active","","1.629","1.451","0.893","","1.629","14","14","3","","14","","","","","","","","","","","","","","",
"b0af343999a7a83f351e17c9522797d1","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","7.613","9.167","","5.087","9.515","6.85","6.749","5.087","30","47","","28","49","23","53","28","3.806","4.424","","15","17","","Army National Guard","","1.729","4.032","3.872","4.405","1.729","7","17","13","34","7","","","","","","","","","","","","","","",
"b0af343999a7a83f351e17c9522797d1","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","7.613","9.167","","5.087","9.515","6.85","6.749","5.087","30","47","","28","49","23","53","28","3.807","3.783","","15","16","","Army Reserve","Army","1.729","4.032","2.085","2.344","1.729","7","18","7","19","7","","","","","","","","","","","","","","",
"69e1973e6d2947210d66018017f99566","2016","2015-02-11T02:08:16+00:00","1423620496","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.195","16.51","19.572","13.118","18.317","28.799","15.179","13.118","","","","","","","","","12.015","12.493","16.967","","","","Army Active","","9.961","13.817","13.134","3.739","9.961","","","","","","","","","","","","","","","","","","","",
"69e1973e6d2947210d66018017f99566","2016","2015-02-11T02:08:16+00:00","1423620496","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.195","16.51","19.572","13.118","18.317","28.799","15.179","13.118","","","","","","","","","3.18","4.017","2.605","","","","Army National Guard","","3.157","4.5","6.49","10.78","3.157","","","","","","","","","","","","","","","","","","","",
"69e1973e6d2947210d66018017f99566","2016","2015-02-11T02:08:16+00:00","1423620496","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.195","16.51","19.572","13.118","18.317","28.799","15.179","13.118","","","","","","","","","","","","","","","Army Reserve","Army","","","9.175","0.66","","","","","","","87.304","","","","","","","","","","","","","",
"e5ded5daaadcc34c3faa572d6d4add1c","2016","2015-02-11T02:08:10+00:00","1423620490","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.859","6.741","16.85","1.487","7.732","","0.937","1.487","888","182","1024","14","301","","","14","4.936","1.975","5.197","285","59","328","Army Active","","1.487","7.732","","0.937","1.487","14","301","","","14","","","","","","","","","","","","","","",
"e5ded5daaadcc34c3faa572d6d4add1c","2016","2015-02-11T02:08:10+00:00","1423620490","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.859","6.741","16.85","1.487","7.732","","0.937","1.487","888","182","1024","14","301","","","14","7.863","3.328","8.333","445","90","514","Army National Guard","","","","","","","","","","","","","","","","","","","","","","","","","",
"e5ded5daaadcc34c3faa572d6d4add1c","2016","2015-02-11T02:08:10+00:00","1423620490","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.859","6.741","16.85","1.487","7.732","","0.937","1.487","888","182","1024","14","301","","","14","3.06","1.438","3.32","158","33","182","Army Reserve","Army","","","","","","","","","","","","","","","","","","","","","","","","",
"c9c0ab74a242239d79f49090ae904876","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.656","1.771","21.465","","2.656","","","","","","","","","","","","","","","Army Active","","2.656","1.771","18.432","","2.656","","","","","","","","","","","","","","","","","","","",
"c9c0ab74a242239d79f49090ae904876","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.656","1.771","21.465","","2.656","","","","","","","","","","","","","","","Army National Guard","","","","1.348","","","","","","","","","","","","","","","","","","","","","",
"c9c0ab74a242239d79f49090ae904876","2016","2015-02-11T02:08:21+00:00","1423620501","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","2.656","1.771","21.465","","2.656","","","","","","","","","","","","","","","Army Reserve","Army","","","1.685","","","","","","","","98.861","","","","","","","","","","","","","",
"20a6b46bd857bcb2cf4bcc9aeda79063","2016","2015-02-11T02:08:19+00:00","1423620499","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.767","2.759","3.771","2.76","2.759","3.86","2.789","2.76","433","433","590","433","433","681","585","433","1.426","1.418","1.936","236","228","305","Army Active","","1.419","1.418","1.873","1.433","1.419","228","228","333","306","228","","","","","","","","","","","","","","",
"20a6b46bd857bcb2cf4bcc9aeda79063","2016","2015-02-11T02:08:19+00:00","1423620499","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.767","2.759","3.771","2.76","2.759","3.86","2.789","2.76","433","433","590","433","433","681","585","433","1.328","1.328","1.805","193","203","281","Army National Guard","","1.328","1.328","1.833","1.323","1.328","203","203","324","277","203","","","","","","","","","","","","","","",
"20a6b46bd857bcb2cf4bcc9aeda79063","2016","2015-02-11T02:08:19+00:00","1423620499","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.767","2.759","3.771","2.76","2.759","3.86","2.789","2.76","433","433","590","433","433","681","585","433","0.013","0.013","0.03","4","2","4","Army Reserve","Army","0.013","0.013","0.154","0.033","0.013","2","2","24","2","2","","","","","","","","","","","","","","",
"dd7a9794ee0e00218a64af077e5bbf9d","2016","2015-02-11T02:08:17+00:00","1423620497","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","","","","3.242","","","","","","","","","","","","","","","","","Army Active","Army","","","3.242","","","","","","","","","","","","","","","","","","","","","",
"bd8a8dfa661f8208a193c94213334a98","2016","2015-02-11T02:08:27+00:00","1423620507","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","52.044","48.44","61.677","52.04","45.74","47.055","30.686","52.04","27","27","33","11","13","3","","11","52.044","48.44","61.677","27","27","33","Army Active","Army","52.04","45.74","47.055","30.686","52.04","11","13","3","","11","52.080","","","","","","","","","","","","","",
"4aa55a211f02015a7490ea35f2e6ef9e","2016","2015-02-11T02:08:25+00:00","1423620505","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","28.379","27.861","29.203","30.068","28.36","34.913","10.04","30.068","23","23","23","23","23","1","","23","14.757","14.488","15.186","12","12","12","Army Active","","15.635","14.747","21.563","5.221","15.635","12","12","1","","12","","","","","","","","","","","","","","",
"4aa55a211f02015a7490ea35f2e6ef9e","2016","2015-02-11T02:08:25+00:00","1423620505","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","28.379","27.861","29.203","30.068","28.36","34.913","10.04","30.068","23","23","23","23","23","1","","23","8.656","8.498","8.907","7","7","7","Army National Guard","","9.171","8.65","8.496","3.062","9.171","7","7","","","7","","","","","","","","","","","","","","",
"4aa55a211f02015a7490ea35f2e6ef9e","2016","2015-02-11T02:08:25+00:00","1423620505","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","28.379","27.861","29.203","30.068","28.36","34.913","10.04","30.068","23","23","23","23","23","1","","23","4.966","4.875","5.11","4","4","4","Army Reserve","Army","5.262","4.963","4.854","1.757","5.262","4","4","","","4","","","","","","","","","","","","","","",
"b7cd0073d4ee773d3f2c5c849547783a","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","40.825","40.665","41.601","39.772","32.215","","3.509","39.772","","","","","","","","","29.161","40.665","29.715","","","","Army Active","","19.886","16.108","","3.509","19.886","","","","","","","","","","","","","","","","","","","",
"b7cd0073d4ee773d3f2c5c849547783a","2016","2015-02-11T02:08:22+00:00","1423620502","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","40.825","40.665","41.601","39.772","32.215","","3.509","39.772","","","","","","","","","11.664","","11.886","","","","Army Reserve","Army","19.886","16.107","","","19.886","","","","","","","","","","","","","","","","","","","",
"43d932159e236b123c6a46e8cdc8e706","2016","2015-02-11T02:08:26+00:00","1423620506","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","15.789","13.514","16.205","9.793","12.842","9.955","10.165","9.793","5","7","29","","24","18","36","","5.013","4.155","4.401","","","3","Army Active","","3.265","3.081","5.117","6.389","3.265","","","18","32","","","","","","","","","","","","","","","",
