"ServiceAgencyName_val","ServiceAgencyName_@footnote","ServiceAgencySuffix_val","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-b29c36af19b07c832dbead64d7c96a4a3bac4814","","","b992838ada5beb43b58553649f864ac799211642-0-870efec1412798c33ec47acf69ed410014b76304","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-2-78bfeca2ce95b397c35f9326d2ef718118c173fc"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-9611f4ae4750ae97e62abd05ba3a595da7cea9f1","","","b992838ada5beb43b58553649f864ac799211642-0-045f1862adf5a28e484f16aceb46cc554eee5c90","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-3-00e5e89af646e7aacada716a1c7d08b238e795b5"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-b9ac60984c9909ccc65cd61fac87b70edb787ebb","","","b992838ada5beb43b58553649f864ac799211642-0-51c541811472705c2e04a9f16e70a7fc77a77493","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-4-9ebaf89c0bfb0bae199b65d566fbfc54e2a57cfd"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-4fd75fb2cf19ca58423525c1cb86f8a2ce658e40","","","b992838ada5beb43b58553649f864ac799211642-0-4fc0780c312b2f66581bd970805b9eab28dff833","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-5-7951ae757f4a5d77c69f89b699e1b9ef9a300706"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-77e60f49e3231b83abd59a870ff782783f248aed","","","b992838ada5beb43b58553649f864ac799211642-0-59cfaf35d9f87dd2b93a7c0e346f1bbf545d45b9","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-6-c6e8a0464715f83bc1181feffc5bbae0b9798855"
"Navy","","","4","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-1f578ff55d286bbcebd23e02ee03eb88cf9cef31","","","b992838ada5beb43b58553649f864ac799211642-0-54ed17a2df2ab8c6bce341e9114a6a9f7d39ec0b","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-0-451d552cf60b49081ad2a79e37f19001873239cc"
"Navy","","","1","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-d1d786cda84ed25a8b476c5efd960d115ec4c04b","","","b992838ada5beb43b58553649f864ac799211642-0-d60734c2d7f7c40a2c7d5af072c5bc937e8a4b18","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-1-1639133c97aaf30aadcdee57255e3ec9522bee53"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-00b28a85d6461750a60393ada1b21cd05b14984f","","","b992838ada5beb43b58553649f864ac799211642-0-b7dd961c2831a340c01076de45299b062a7db731","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-2-1de1704b71d821da34f853a66ec71bd037852677"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-3dde4c050807a610932301f5bf272298f2f44403","","","b992838ada5beb43b58553649f864ac799211642-0-01401e71881668c5c4f7815258e4ad2d405e9fc1","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-3-50932b532a7a0f87b6cae7645ca2828916fb1db7"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-27cb65ce6c5acd16bced10f4025eb9cd1179bc9d","","","b992838ada5beb43b58553649f864ac799211642-0-f56644817619eef0816665edab1f0bcd4f404e75","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-4-310d60b798a77ea7505df990da16ae4b1c873a84"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-38a731f95eed7921cfebbed9cf671701d36bf2f7","","","b992838ada5beb43b58553649f864ac799211642-0-1ff9062f078874d84a447b039ae6ef0c31f50ad4","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-5-e9442e59f5201ec2fc7900f007876ba7cde38566"
"Navy","","","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b992838ada5beb43b58553649f864ac799211642-0-2e27a238d0a435af2ed076bb22fde18492d4923d","","","b992838ada5beb43b58553649f864ac799211642-0-b73de971e24545a899df36eca2bed4258f78883f","b992838ada5beb43b58553649f864ac799211642","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b992838ada5beb43b58553649f864ac799211642-6-522c335e61d3793f1b9bf77aa13676d6fec6d226"
"Army","","","629","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-3c3c0d493bfd9871222c77fcb8527fc0b4442d5b","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-0c2af0f2c53c5e5fa857b0e390d8c83744685a62","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-fbc55c211cc36a8ca01adb37ca3b3478aabe08d9"
"Army","","","378","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-0b7c994fca309aa6b208005706b7c937075a9683","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-b7a2b9e28edac5c4eaad7cdc9aa5528df2e6eac2","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-de2c91fb0a146f6acc0604fea49493c64c21878b"
"Army","","","63","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-d757d61122a52d596f8360fc1f6142825ed94b5f","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-fc9ce9c34640d10b95d9ddccad6b57f185acaa97","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-0f988ac9e2b5fa1912052c5de0a15cf7354b9824"
"Army","","","110","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-c2397dfefa8aff236e05ca9ec087e3c4cbb2160d","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-dba0cef27eacaa797d2266302cfd95240bc560d5","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-856d8c5588532f8166a542a6fdce45ec483703b7"
"Army","","","69","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-db2724d01a02e919babad07054c77b4785ed4c2c","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-94ef6a38ad2eed3def0f5386203c15adbe787fc4","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-7ddcb7a6a451ffdae4f5b9b728740cc302630d86"
"Army","","","95","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-60de524de6162e36ef998d147091c9447aafea35","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-b588a89a450a0aa946c59d18f838246a361d5b57","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-e4f313d9e64bd67835283314aff1828d656b8a13"
"Army","","","79","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-012453c3f70eeff883e8ec9f0fef0c241601ac0f","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-43f5589a6857b683feb9f267ffc48e75c3c4617a","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-35c093cfb2f4ad773a724992ed6794d85eea2166"
"Army","","","60","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-235b05a7df37695699a3060da929709d54209526","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-3e499cb74436f87f6528bd4f05ced1571fcd4d80","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-6d61dab4e89f97ed1005d6609e97f442095ce623"
"Army","","","203","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-6f1eec83c58a30f4b3b10b073c9f62ad1aaac852","","","b99df48762312448f73dd6b18a6d0f3e43eed8fd-0-d1f56939e91dc75d28b56529093180adf9dce84f","b99df48762312448f73dd6b18a6d0f3e43eed8fd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","b99df48762312448f73dd6b18a6d0f3e43eed8fd-1-d6a2e4b53450b13fa2557f7e2372799b7371d64a"
