"ItemList_Item","CategorySubtotal_TotalCost_AllPriorYears_val","CategorySubtotal_TotalCost_PriorYear_val","CategorySubtotal_TotalCost_CurrentYear_val","CategorySubtotal_TotalCost_BudgetYearOneBase_val","CategorySubtotal_TotalCost_BudgetYearOneOCO_val","CategorySubtotal_TotalCost_BudgetYearOne_val","CategorySubtotal_TotalCost_BudgetYearTwo_val","CategorySubtotal_TotalCost_BudgetYearThree_val","CategorySubtotal_TotalCost_BudgetYearFour_val","CategorySubtotal_TotalCost_BudgetYearFive_val","CategorySubtotal_TotalCost_ToComplete_val","CategorySubtotal_TotalCost_Total_val","CategorySubtotal_TotalCost_Continuing_val","CategorySubtotal_Quantity","CategorySubtotal_UnitCost","Name_val","Name_@footnote","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-4-908a7fc8117a0aa4d67b712bb07266243abfa00b","","","","","","","","","","","","","","","","Civil Engineering Support Equipment","","","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-4-6fd0dcbe14ab2e143a002224f38c8f1f626bb986","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961","root.record.ItemExhibitList.P40AItemGroup","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-0-aa75e5d02cd6b25b852f14817f1215c26e385dd4"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-5-262bbdf2047089f92ae4c3f54e39843dcf876e52","","","","","","","","","","","","","","","","Tornado Tents","","","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-5-2ce24352da15fbe76a34360723a378746a40d3ac","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961","root.record.ItemExhibitList.P40AItemGroup","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-0-aa75e5d02cd6b25b852f14817f1215c26e385dd4"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-6-3eff4af33b9985edb0de224748270b3b625a5cee","","","","","","","","","","","","","","","","Prior Year","","","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-6-06e2552b14533b6f90b90ded456edd94de080e87","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961","root.record.ItemExhibitList.P40AItemGroup","9c5e29d9a7da633dbc5b81f3f59a5fbdf031a961-0-aa75e5d02cd6b25b852f14817f1215c26e385dd4"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9d0635e6b065ec52f615adb4acd6b2f1a2460f79-0-cf4895ed69afd9cc6bced7b8a970df4cc8716392","","","","","","","","","","","","","","","","","","","9d0635e6b065ec52f615adb4acd6b2f1a2460f79-0-c8952a7a90c4befc391cf1b993bfae2c29edabf9","9d0635e6b065ec52f615adb4acd6b2f1a2460f79","root.record.ItemExhibitList.P40AItemGroup","9d0635e6b065ec52f615adb4acd6b2f1a2460f79-0-9260903eb863ae3d4f531740e387568ed335167d"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9d1693de06b26a3e0a61cd65c7b4c4af4bf491fc-0-f5a7f3a86d93d195c0eb85a2a7b1a482b158bf8e","","","","","","","","","","","","","","","","1) EQUIPMENT","","","9d1693de06b26a3e0a61cd65c7b4c4af4bf491fc-0-f529eee3e0e48e448c86e7680fc90970dc6fb689","9d1693de06b26a3e0a61cd65c7b4c4af4bf491fc","root.record.ItemExhibitList.P40AItemGroup","9d1693de06b26a3e0a61cd65c7b4c4af4bf491fc-0-2b70702c27f4a8a763f729b2bbcd4d27cd9c7456"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9d9ce3bebb887499ffb25d3950fb46354ef126f1-0-8e6b764b2674ad68a6630be224df9d6615d8e7c7","","","","","","","","","","","","","","","","1) Electrical Power Systems (Fleet Forces Command)","","","9d9ce3bebb887499ffb25d3950fb46354ef126f1-0-27ba5136c164dff1f3d061268a8a181544b4fc89","9d9ce3bebb887499ffb25d3950fb46354ef126f1","root.record.ItemExhibitList.P40AItemGroup","9d9ce3bebb887499ffb25d3950fb46354ef126f1-0-cabeace4c4d9b797b41955a7bdea6ccd86bce55f"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9dd5c833a9006fb3270153c2362e25e05dd0bbaf-0-e51a55cda7fe4e8d44a69511c7988b64b5fe00e4","","","","","","","","","","","","","","","","","","","9dd5c833a9006fb3270153c2362e25e05dd0bbaf-0-518bb2e5390dd0df8c64e9abb7d9a3849945ceb7","9dd5c833a9006fb3270153c2362e25e05dd0bbaf","root.record.ItemExhibitList.P40AItemGroup","9dd5c833a9006fb3270153c2362e25e05dd0bbaf-0-048b885ddfeb062a5f0c889f406cfe89fc06e93b"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9e05c623ef8f6b7a4b179985b48f751718373ec2-0-a724bdf711ba05d4b2deed348f003259a786fa7d","","","","","","","","","","","","","","","","1) Flyaway Missile - Recurring","","","9e05c623ef8f6b7a4b179985b48f751718373ec2-0-9c1a2eb9df943623ff9f401c30af89b27a936969","9e05c623ef8f6b7a4b179985b48f751718373ec2","root.record.ItemExhibitList.P40AItemGroup","9e05c623ef8f6b7a4b179985b48f751718373ec2-0-48ec0be956a4ae85c4e98cc5ec13b73da39b8a45"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9e05c623ef8f6b7a4b179985b48f751718373ec2-1-85b94cf73f4ddb7e166064b2f3ee373cd6c60d10","","","","","","","","","","","","","","","","2) Flyaway Missile -Recurring","","","9e05c623ef8f6b7a4b179985b48f751718373ec2-1-b7ce77b6034810049c777f9bdb3c8b2a77595f47","9e05c623ef8f6b7a4b179985b48f751718373ec2","root.record.ItemExhibitList.P40AItemGroup","9e05c623ef8f6b7a4b179985b48f751718373ec2-0-48ec0be956a4ae85c4e98cc5ec13b73da39b8a45"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9e05c623ef8f6b7a4b179985b48f751718373ec2-2-92326ce2f9972b194c062d069eae420b13738a26","","","","","","","","","","","","","","","","3) Support Costs - VIPER","","","9e05c623ef8f6b7a4b179985b48f751718373ec2-2-15eee5da3cd0e6ba0ae2fd84920c6ff8effb8221","9e05c623ef8f6b7a4b179985b48f751718373ec2","root.record.ItemExhibitList.P40AItemGroup","9e05c623ef8f6b7a4b179985b48f751718373ec2-0-48ec0be956a4ae85c4e98cc5ec13b73da39b8a45"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9e05c623ef8f6b7a4b179985b48f751718373ec2-3-293a69f6091e3745835779470f3f2e0af23b1d0c","","","","","","","","","","","","","","","","4) Support Costs - GRIFFIN","","","9e05c623ef8f6b7a4b179985b48f751718373ec2-3-1c850892cd7f50767224a5243a81f522bcf87f6e","9e05c623ef8f6b7a4b179985b48f751718373ec2","root.record.ItemExhibitList.P40AItemGroup","9e05c623ef8f6b7a4b179985b48f751718373ec2-0-48ec0be956a4ae85c4e98cc5ec13b73da39b8a45"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9f62b1f69da77529e4e33f7dc709aaf7024fccd0-0-0957a7d43358018d32ab4b18b38525b74dfb802f","","","","","","","","","","","","","","","","1) A940, CTG, 25MM TPDS-T LINKED M910","","","9f62b1f69da77529e4e33f7dc709aaf7024fccd0-0-7bd85bbcaa7baf520c905c6bef5801ca2dcbdb26","9f62b1f69da77529e4e33f7dc709aaf7024fccd0","root.record.ItemExhibitList.P40AItemGroup","9f62b1f69da77529e4e33f7dc709aaf7024fccd0-0-f0cbb27b54c9518a6d56eae3ebeaadfab27a4800"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9f62b1f69da77529e4e33f7dc709aaf7024fccd0-1-7d3d374b816bea00bc5d40181b168fb28fd892a6","","","","","","","","","","","","","","","","2) A976, CTG, 25MM TP-T LINKED M793","","","9f62b1f69da77529e4e33f7dc709aaf7024fccd0-1-07e178a117bd366fd6c76ddb2e00b668b98074fa","9f62b1f69da77529e4e33f7dc709aaf7024fccd0","root.record.ItemExhibitList.P40AItemGroup","9f62b1f69da77529e4e33f7dc709aaf7024fccd0-0-f0cbb27b54c9518a6d56eae3ebeaadfab27a4800"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9f6ad3f9628f2a222f2cd02e0683984bb073e34e-0-8b8c7a9877efa84d9c142490c664d7444a1eca76","","","","","","","","","","","","","","","","Collateral Equipment","","","9f6ad3f9628f2a222f2cd02e0683984bb073e34e-0-ebced4e43d698f6c9629f1c0e71278da0e946c8c","9f6ad3f9628f2a222f2cd02e0683984bb073e34e","root.record.ItemExhibitList.P40AItemGroup","9f6ad3f9628f2a222f2cd02e0683984bb073e34e-0-9df8b37ff5836e664359bd72db6bde3f478af92c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-9f6ad3f9628f2a222f2cd02e0683984bb073e34e-1-cc310d173f94e9e51e546ab364b0ed22969d86ca","","","","","","","","","","","","","","","","Prior Year","","","9f6ad3f9628f2a222f2cd02e0683984bb073e34e-1-376b0cbcb62e274cd613a08268f0ce7c6107254e","9f6ad3f9628f2a222f2cd02e0683984bb073e34e","root.record.ItemExhibitList.P40AItemGroup","9f6ad3f9628f2a222f2cd02e0683984bb073e34e-0-9df8b37ff5836e664359bd72db6bde3f478af92c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-66fbffb5276424e8c95868497b2824f7b690be9b","","","","","","","","","","","","","","","","1) D1001 - Hardware","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-8cc5e426b867fe70556183fc803d1d434be69bb5","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-1-bfd23b9261e4fce73396c2e4b5ef27df51cbd31b","","","","","","","","","","","","","","","","2) D1003 - Support and Ancillary Equipment","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-1-c8c7b3c45c78d419ecd3bb9758dc3cce38fd030f","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-2-a39bbe427e15fd4a884c3811ec2b984d673261b9","","","","","","","","","","","","","","","","3) D1830 - Prod Engineering (Contractor & In-House)","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-2-0d07aea2ce9eba96ec8c61665ebaccc838f51576","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-3-d1e3deed59894cd53a361827cda9c17c6db54092","","","","","","","","","","","","","","","","4) D1840 - Quality Assurance","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-3-398161e8a4c24621b7d6bcf9b600cfdcda1ec7f7","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-4-b10001af12674dc99a8a8adf085ab820b72f8ff8","","","","","","","","","","","","","","","","5) D1860 - Acceptance T&E (Contractor & In-House)","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-4-fb82f9605c0709ae02a03803c035999ada42d0fd","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-5-79e06b84702bbbe5051da8967f4bd14431d4c072","","","","","","","","","","","","","","","","6) D1CA1 - Congressional Add - Obsolescence","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-5-aed3a3301a3a40c25e364d030c90892b5be49df8","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-6-4df805078e7947a8c107e5972d9d434fdbc9a73a","","","","","","","","","","","","","","","","7) D1CA2 - Congressional Add - Tech Insert","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-6-b80155222e04db2e670d8449585669b969bd2385","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a09d5fcb168a58b44d296fc3615c0b5497e6e321-7-b42f442a803c066750ec65e873f99e5e34a78b07","","","","","","","","","","","","","","","","8) D1CA3 - Congressional Add - ASW Enhancements","","","a09d5fcb168a58b44d296fc3615c0b5497e6e321-7-2313906ecd674d401b65b56211ce22c3dd3f5fb8","a09d5fcb168a58b44d296fc3615c0b5497e6e321","root.record.ItemExhibitList.P40AItemGroup","a09d5fcb168a58b44d296fc3615c0b5497e6e321-0-e28bf32fe0c3a8d976ff8a94ccd50b5e0c789ed6"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a14599319504bcc7d290b6c7cbb0fcc19738ec64-0-ba0aae890753293782ee0058d80c57db35439371","","","","","","","","","","","","","","","","1) Nuclear Alterations","","","a14599319504bcc7d290b6c7cbb0fcc19738ec64-0-d853199abcc7a6ce7912e6fbb8add8c45bb2911b","a14599319504bcc7d290b6c7cbb0fcc19738ec64","root.record.ItemExhibitList.P40AItemGroup","a14599319504bcc7d290b6c7cbb0fcc19738ec64-0-33ee24806e31e6bddf6a3bc775427bd38daccdf3"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a269615b7e5e224bf344a0ce4f1e8ded1f7778c4-0-084ccb78e59beba724f8ce2898f394922dec1b6c","","","","","","","","","","","","","","","","","","","a269615b7e5e224bf344a0ce4f1e8ded1f7778c4-0-c9b135d24c16822bc46cd4b2cf2ee1204ec4e2bc","a269615b7e5e224bf344a0ce4f1e8ded1f7778c4","root.record.ItemExhibitList.P40AItemGroup","a269615b7e5e224bf344a0ce4f1e8ded1f7778c4-0-830a11d7c8f22a2dc961d957f2ecd19b90e75e9e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a292020d0f9e850298e6b7f06f7423ad5c69fe94-0-e13ed1830342ec5a92a857f2d01bca0c55c80de7","","","","","","","","","","","","","","","","","","","a292020d0f9e850298e6b7f06f7423ad5c69fe94-0-fcd7ce24089d19d9ca413a124bc287b71adf8260","a292020d0f9e850298e6b7f06f7423ad5c69fe94","root.record.ItemExhibitList.P40AItemGroup","a292020d0f9e850298e6b7f06f7423ad5c69fe94-0-e1942f9271bcb2ec0cefec66658f23f214371234"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a2ba7966c607300b4778ed486e38531c254b5553-0-931dde31c8ea675ed38839290a4c9bf5a2fb9a85","","","","","","","","","","","","","","","","","","","a2ba7966c607300b4778ed486e38531c254b5553-0-91928e2b04e39bf7324fe58d46ebe3b497039cfc","a2ba7966c607300b4778ed486e38531c254b5553","root.record.ItemExhibitList.P40AItemGroup","a2ba7966c607300b4778ed486e38531c254b5553-0-0f59fdc67c2c567ef41b3f54ac62c578c00cfdcf"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-0e8ab8f78f2c3a35da4eca281df78992e4972b3a","","","","","","","","","","","","","","","","1) Full Spectrum Battlefield Equipment (FSBE)","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-c7b68631ec1496a426928d2b03496ac53c4a6e0a","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-1-cefb5b14761f98d488eb7384b247f6594a975ffc","","","","","","","","","","","","","","","","2) Marine Enhancement Program (MEP)","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-1-e82c9f672bb71e2bdc2df969d4e8538da884862f","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-2-d19ae8a2f53cb71ee7c950a61457f25100f643e1","","","","","","","","","","","","","","","","3) Escalation of Force-Equipment","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-2-85d1bab65c3d24db799eebe4905219fd1116d507","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-3-2292b489d493a04065f6ac327856c9689c548166","","","","","","","","","","","","","","","","4) Ocular Interruption","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-3-f2a0562709ba32e3326df962a7b6b0980671c378","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-4-5b34078890e28a5c81500f950eb9e24698a5d3c4","","","","","","","","","","","","","","","","5) Mission Payload Module","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-4-f9028f717e47d31a8fb78ef4c851c966a9045989","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-5-9c9a67843f21cb6a818685032f397f48cf8f9855","","","","","","","","","","","","","","","","6) Mission Payload Module-Active Reserves","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-5-f180af399a452810633923094544bd45b0577ad2","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-6-3862df25509216db9d213c775b4dfb97536fbf7c","","","","","","","","","","","","","","","","7) Disable Point Target","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-6-7105c91dd61d171ef5d33e325f62c5e647a52c0d","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a4819638e6d8b78f4905a8e00bebb27a33852a8e-7-ec37eb2533b0ed5e7303b02cbc69cb68cc92ab45","","","","","","","","","","","","","","","","8) Other Prior Year","","","a4819638e6d8b78f4905a8e00bebb27a33852a8e-7-266f52be3183c9074a5081ced91d6e6c5b638368","a4819638e6d8b78f4905a8e00bebb27a33852a8e","root.record.ItemExhibitList.P40AItemGroup","a4819638e6d8b78f4905a8e00bebb27a33852a8e-0-430ff6510440b95de74c2501cf0c0d720ab6f40c"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a5567707830ddb89770d0d05697ced9c84010719-0-e7e5405ccd365deba7bf275e48c92f311ef94de9","","","","","","","","","","","","","","","","1) Ordnance Support Equipment","","","a5567707830ddb89770d0d05697ced9c84010719-0-9feccf71caf40ab23770376481cafba8b45dd12e","a5567707830ddb89770d0d05697ced9c84010719","root.record.ItemExhibitList.P40AItemGroup","a5567707830ddb89770d0d05697ced9c84010719-0-690c2e45a1817fc18efed05a62484ba71e5bb5f1"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a619cb213498e68d1bd6dde42624e5ceb630454b-0-13d5b9f74c52691c863aab7347c1492ec3d6e2eb","","","","","","","","","","","","","","","","1) VB011 COMBAT SYSTEM TECH REFRESH/LEGACY INTEGRATION","","","a619cb213498e68d1bd6dde42624e5ceb630454b-0-f1499df9a32a0c363a91bce6e93b4d641d71015a","a619cb213498e68d1bd6dde42624e5ceb630454b","root.record.ItemExhibitList.P40AItemGroup","a619cb213498e68d1bd6dde42624e5ceb630454b-0-dc3adf204171bea8577acc638e8c0106063aff1e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a619cb213498e68d1bd6dde42624e5ceb630454b-1-0e4ab6c30981f4d7499c9699733504f89e1f2d5d","","","","","","","","","","","","","","","","2) VB500 PRODUCTION ENGINEERING SUPPORT","","","a619cb213498e68d1bd6dde42624e5ceb630454b-1-ff91bb9071d6bd8d1a30c8ce717538911fad2f0b","a619cb213498e68d1bd6dde42624e5ceb630454b","root.record.ItemExhibitList.P40AItemGroup","a619cb213498e68d1bd6dde42624e5ceb630454b-0-dc3adf204171bea8577acc638e8c0106063aff1e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a619cb213498e68d1bd6dde42624e5ceb630454b-2-a5b22b9978b66f698aa7d9a02c84a367493c71a5","","","","","","","","","","","","","","","","3) VB900 CONSULTING SERVICES","","","a619cb213498e68d1bd6dde42624e5ceb630454b-2-66ca1c6c54e5898f6f760f0adc65c65e7c16eae2","a619cb213498e68d1bd6dde42624e5ceb630454b","root.record.ItemExhibitList.P40AItemGroup","a619cb213498e68d1bd6dde42624e5ceb630454b-0-dc3adf204171bea8577acc638e8c0106063aff1e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a619cb213498e68d1bd6dde42624e5ceb630454b-3-574ff364a2a2792efa9fc687923cffafac866860","","","","","","","","","","","","","","","","4) VB995 INITIAL TRAINING","","","a619cb213498e68d1bd6dde42624e5ceb630454b-3-52262201590e8b7d2f795001733d4c8c0958e9ff","a619cb213498e68d1bd6dde42624e5ceb630454b","root.record.ItemExhibitList.P40AItemGroup","a619cb213498e68d1bd6dde42624e5ceb630454b-0-dc3adf204171bea8577acc638e8c0106063aff1e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a619cb213498e68d1bd6dde42624e5ceb630454b-4-8be47191a69688824d2217b623b2f5d00ae9315a","","","","","","","","","","","","","","","","5) VB997 SSGN SUSTAINING SUPPORT","","","a619cb213498e68d1bd6dde42624e5ceb630454b-4-5ca57d1e9b212a103932fbce05b73401e4398857","a619cb213498e68d1bd6dde42624e5ceb630454b","root.record.ItemExhibitList.P40AItemGroup","a619cb213498e68d1bd6dde42624e5ceb630454b-0-dc3adf204171bea8577acc638e8c0106063aff1e"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a6c04085369658f15474f3c1a6a8dcd27adbdf87-0-a7f622c1a85adbddbcb864608cf70f525adf691b","","","","","","","","","","","","","","","","","","","a6c04085369658f15474f3c1a6a8dcd27adbdf87-0-7b3a01b10446800e7360849326f4b9b656d5a9b4","a6c04085369658f15474f3c1a6a8dcd27adbdf87","root.record.ItemExhibitList.P40AItemGroup","a6c04085369658f15474f3c1a6a8dcd27adbdf87-0-b1c0a03fd46f1ca313a5e0b66ed3ac6d1e86aec4"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a7106071644d01700b70084b186becff3e723876-0-649d18c19944ec43d822a395e349c21125ec9bf1","","","","","","","","","","","","","","","","1) Center for Advanced Operational Culture Learning (CAOCL)","","","a7106071644d01700b70084b186becff3e723876-0-3c4ed6c5e158945953177598108cb30aca9f4bbc","a7106071644d01700b70084b186becff3e723876","root.record.ItemExhibitList.P40AItemGroup","a7106071644d01700b70084b186becff3e723876-0-80a824165b84dac1ec60541e4c3df3ff3165a74b"
"root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList-a7106071644d01700b70084b186becff3e723876-1-2fd568b0dd5d170488c174502d42c9bf8a1ff532","","","","","","","","","","","","","","","","2) Close Combat Tactical Trainer","","","a7106071644d01700b70084b186becff3e723876-1-d2af60ed0bc24084c168d6374607da06cd3f4515","a7106071644d01700b70084b186becff3e723876","root.record.ItemExhibitList.P40AItemGroup","a7106071644d01700b70084b186becff3e723876-0-80a824165b84dac1ec60541e4c3df3ff3165a74b"
