"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","79248","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-ff966838341c106bf04f95d75f864b84e1188e3d","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-28f580886ab5ba19e29425181315218b7e226b11","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-2-c7afdf52f199eae8fe3ee8824efbf71dafd121aa"
"Navy","","14030","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-54dec1445dcee05c7e1b0480724f029c067ed2e6","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-f6abbfa085c0faae1acb1a6a7007d3b58be36972","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-3-d93e4d3a2bc1619efd320197823770df876d5a50"
"Navy","","129556","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-abd46336b413e72af0c6e38d35f90780ef540bcd","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-1c4e1470e25e927d612a2d7f39de86a8972935c2","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-0-061b99223d5ce860df385a3b620de0fc878aa6ea"
"Navy","","62500","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-b71e0a886c2c34234fde18403494c189d58c2f55","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-2f1f8242f89df385c66005159953683a03e9ce09","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-0-c103d8bea3a98c45e8e6eaffd352ce537e68c6d2"
"Navy","","228585","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-6c830e577d408544fbb83aa167219b22ff40d2db","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-603e660626d09a1c40e9c843221fdd87f7dd6358","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-1-3fa45ca2f05826c0af7131f3d71871514cf3dec0"
"Navy","","43814","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-26f820bb282e144a860c3ef2606dab50194df786","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-ab95d47774a9ad6f48a58eb0430cabdfe12eee4e","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-2-8d6f780c83f457d6bf4d327e3b39bf28790bc0bc"
"Navy","","128315","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-4c137c19edc580988d80fc0d85c79bd6e83dfece","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-749a6cb8a49312cac21098d51e41052c45596763","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-0-59961ea4c59a3a129a8a8a421eeb7463d94af94a"
"Navy","","83574","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-4a8d6b30740724cbfdf66e44789db07b3c42fc39","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-7b507f366e6a1e52b94e1c329bd20333bad0e5cc","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-1-5d0cc3a3bba957811982e1c2010aed9c17a3a739"
"Navy","","21463","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-44f54d3365868b5e241967f50c2d64a4474bc2d0","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-7b785c45e6a0cdb4e65624aa016a1ea3339d20fd","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-2-9a2a8f8ad51e44d346725c347b5743747a5616e0"
"Navy","","78485","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-a6fb07333bf7dd301b3ae4686f50c3030aeb4007","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-50ed1b6073da147a1474664596d29385ca0c8e56","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-3-1abec5d439a063ac58fbcb05a95afbad166dd911"
"Navy","","13895","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c727fd194c13749fa56136c881eecf626b62a4-0-13004a51da0cd2f55dd7847237c276f9db7ae5e8","0","","63c727fd194c13749fa56136c881eecf626b62a4-0-665e51332a08de71a800275bc6b79dd12f90def7","63c727fd194c13749fa56136c881eecf626b62a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c727fd194c13749fa56136c881eecf626b62a4-4-97b6a608b5349f639aa0f9e08837c7cec680e0e0"
"Navy","","1","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-63c73787478bab06c9be31391492ea2c2fcb2c8b-0-e34e60674046884fbfa5e6bf6425a6a24b6a5f27","0","","63c73787478bab06c9be31391492ea2c2fcb2c8b-0-68888a5f3b52a2a42c8950bb85cb185b5d2b50b2","63c73787478bab06c9be31391492ea2c2fcb2c8b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","63c73787478bab06c9be31391492ea2c2fcb2c8b-0-1ba0ae60a2fe3e4644d9f6b9bc58b9d346965361"
"Navy","","6","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-496b05f963878834d7547512260def6ba21059f3","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-7f72790453a9b6af44708c5863cfd8a740ae9a74","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-0-9e0e2e9082a23d5f72539090c177c9f0bb6e14de"
"Navy","","38","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-9f90acb7732434c11f4e146e4c9449e666ede9d8","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-371572b0a758e183db80248db177be9d0a75f4f7","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-0-81ca52dc0a5613187e56fe7f64beec1330ae5544"
"Navy","","13","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-474a1ab534ffca5873c48e55ee135260b80db3fe","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-56c1c923e9041f785fcbdbd95123b43d1194dd9c","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-0-a217f5028f066dd16824aec7854c3b34e2d8ddfc"
"Navy","","45","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-0d487aa657b5f384d747cb10b07231daf7a77a44","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-1c0125973b0455c04a4125d97b2e2504fac4387e","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-1-d562dffd7a851a67a5d85e81e5dff2e5803de080"
"Navy","","18","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-3d04712c8b459710a40e83ffc7ed5c52d8038e91","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-12cd49d04f74fcf081692e7ce579aa117760373e","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-2-3933affd7a84d7b8dfd650eb8f34d626da07acad"
"Navy","","25","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-cc0a16d115438a580496f6d5798d201bc8053ae3","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-f58064c184da297a1601408af3e2fd35cf9d719c","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-3-785dccb290cb9b75590a3aac267999e1bc74319b"
"Navy","","58","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-b67533f6578a23fc5db42f361b5d49b54da05fa0","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-bf04d3778079afb73c9b8e9a073541231870ce34","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-0-cb0fffdd5ff982d3c8e2ceffaeb28aaf6ece3194"
"Navy","","100","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-6598eea2291418ba4e0ef882bb084b7019ab9032-0-97f02474f1015a79d7b847625698a595b07e7ed5","0","","6598eea2291418ba4e0ef882bb084b7019ab9032-0-2af0ed8cbb8273e02d08e25f6e78dfdccbc959c2","6598eea2291418ba4e0ef882bb084b7019ab9032","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","6598eea2291418ba4e0ef882bb084b7019ab9032-0-5bcf451baf40f70d8436a61ce5394b64914cf73a"
"Navy","","18","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-659c1d9645a78863dd43c2f48e953a9d7342366e-0-c09e08aac16cdd9072880c8aa749cc4e4ff73874","0","","659c1d9645a78863dd43c2f48e953a9d7342366e-0-9bce281459178d66fd58eddb068b11e7fad1b789","659c1d9645a78863dd43c2f48e953a9d7342366e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","659c1d9645a78863dd43c2f48e953a9d7342366e-1-4a270f81a2d51be1a467a663b87f8843313361aa"
"Navy","","22","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-659c1d9645a78863dd43c2f48e953a9d7342366e-0-4bb970cd9de38147d031e742de26ddafe1f4e28a","0","","659c1d9645a78863dd43c2f48e953a9d7342366e-0-c398131442428fcda26fca69d75aadd6794b1e55","659c1d9645a78863dd43c2f48e953a9d7342366e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","659c1d9645a78863dd43c2f48e953a9d7342366e-2-a0bc1782cfe42bff2a0fdb0adfac71ef39cc4f31"
"Navy","","150","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-eaa2515c7686750f28db3cf1c6ae5943ecb9ef80","114","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-fdc5cce9bf06d867ea737003c07e4e36b822c4d2","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-0-aead61b0af565fa6bc2e32d521d8e79e6408743b"
"Navy","","251","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-961182fa8c3fdb3a13aec6d24ec9946e012ffed4","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-36b063e07f354a5c1e5bb3cf96c0756f90382873","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-1-fbcefa29500f70ff9bb1129ba4a64f5f3f51299f"
"Navy","","334","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-5334ddfbc62d3b9e051c58fc7b04a19f685ebc7d","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-789ce299fa8d42e24323197d235f2fee43dfb4dc","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-2-8d2c5e678474da96c9147d97d533698b17190835"
"Navy","","282","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-70783a4aede8c128b395194f5a218e07d3a6a45a","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-f9cbe5ee2a3c78cba9be7bed07127d42b2f1cf9c","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-3-58fa5512c40e456d63a39dc36e3dc4af439fee01"
"Navy","","343","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-27d0212880e15a791e39bf7995a0e26ee7a27d84","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-1e5ce49c0c4629f25a1c3bdae1d084107ff4411f","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-4-34fe01cb828f4577721d9e39341777c3980a0655"
"Navy","","324","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-dc88c394ec00825c2b0d3eed00811a76450a36f1","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-75ceaa07d33667456d8f7cdba270e1b9b6469ca8","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-5-1a1fdc548e6b743f7d8a169051888027030bf9b4"
"Navy","","182310","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-ff8009f6886a78c398a521a9479944756276c5e9","108000","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-aa1b5ac52b71f0fac0a32adeafcaa05f49b4f17f","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-0-e65cd3572f7484a1be39974e87e718e653ac9ee4"
"Navy","","24906","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-6d107af86e2189f17bd1456243c1000572ece4c8","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-c1b77883ab159cd6004901d90b405ba2063696ad","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-1-4b5a1dd184aaf627f3842d50dd79bddc66ba074b"
"Navy","","26836","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-fe4d76d7da89b1b8ac609f6e693b307e751e07b2","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-c23bd444899172f8c0b5b5c2f05bc4aac7c1e527","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-2-fd451869addeab32025816cb6f0751f76b5b31a6"
"Navy","","33997","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-f1fcbd7658ca3abb708658bf90a0d94afdcfe424","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-6e19b265cdafdbaeb589bc881468bf27c811db50","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-3-01be1f0985ee7996fc2d6ed27b325bf46308aa1c"
"Navy","","72655","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-3f99291530b03bd799863400509a319c4f8677da","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-299c3a390f8b4a060ff3f4ab247e4eff9137ed01","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-4-ab61b5c39f772ccb9e9af41ff6ce7e103f7120f4"
"Navy","","92612","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-64dc692f7e679b68e98c38cb51fd881fc0ece64d","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-0305d1490da3b656c15719bfdbd9a50fb7fcf1b9","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-5-46d057b5f832c22e1baba6e91969de6f33de0731"
"Navy","","81320","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67a49ae258f495352c5c4e6f1f4440457fe76789-0-f0557143dfeba9af77f3da418a195ba3805afd99","0","","67a49ae258f495352c5c4e6f1f4440457fe76789-0-9a07a0e7f44d4406a8c47769719472dde47ae3bb","67a49ae258f495352c5c4e6f1f4440457fe76789","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67a49ae258f495352c5c4e6f1f4440457fe76789-6-1370c20341d9505d6726510566ac854e6e246129"
