"Name_@footnote","Name_val","Cost_TotalCost_CurrentYear_val","Cost_TotalCost_BudgetYearOneBase_val","Cost_TotalCost_BudgetYearOne_val","Cost_TotalCost_PriorYear_val","Cost_TotalCost_AllPriorYears_val","Cost_TotalCost_BudgetYearOneOCO_val","Cost_TotalCost_ToComplete_val","Cost_TotalCost_Total_val","Cost_TotalCost_Continuing_val","Cost_TotalCost_BudgetYearTwo_val","Cost_TotalCost_BudgetYearThree_val","Cost_TotalCost_BudgetYearFour_val","Cost_TotalCost_BudgetYearFive_val","Cost_Quantity_AllPriorYears_val","Cost_Quantity_PriorYear_val","Cost_Quantity_CurrentYear_val","Cost_Quantity_BudgetYearOneBase_val","Cost_Quantity_BudgetYearOne_val","Cost_Quantity_Total_val","Cost_Quantity_BudgetYearOneOCO_val","Cost_Quantity_BudgetYearTwo_val","Cost_Quantity_BudgetYearThree_val","Cost_Quantity_BudgetYearFour_val","Cost_Quantity_BudgetYearFive_val","Cost_UnitCost_AllPriorYears_val","Cost_UnitCost_PriorYear_val","Cost_UnitCost_CurrentYear_val","Cost_UnitCost_BudgetYearOneBase_val","Cost_UnitCost_BudgetYearOne_val","Cost_UnitCost_Total_val","Cost_UnitCost_BudgetYearOneOCO_val","Cost_UnitCost_BudgetYearTwo_val","Cost_UnitCost_BudgetYearThree_val","Cost_UnitCost_BudgetYearFour_val","Cost_UnitCost_BudgetYearFive_val","Cost_PriorYear_UnitCost_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_BudgetYearOneOCO_UnitCost_val","Cost_BudgetYearOneOCO_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","Cost_BudgetYearOne_UnitCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_Continuing_val","Cost_AllPriorYears_TotalCost_val","Cost_AllPriorYears_UnitCost_val","Cost_AllPriorYears_Quantity_val","Cost_CurrentYear_TotalCost_val","Cost_CurrentYear_UnitCost_val","Cost_CurrentYear_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneBase_UnitCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_ToComplete_UnitCost_val","Cost_ToComplete_Quantity_val","Cost_ToComplete_TotalCost_val","Cost_Total_Quantity_val","Cost_Total_TotalCost_val","Cost_Total_UnitCost_val","Cost_BudgetYearTwo_UnitCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearThree_UnitCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearFour_UnitCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFive_UnitCost_val","Cost_BudgetYearFive_Quantity_val","Cost_BudgetYearFive_TotalCost_val","AllPriorYearsDeliveries_val","ManufacturerList_Manufacturer","IdCode_val","SubCostElementList_SubCostElement","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"","2.2 S2E2 Software Integration Facility (SIF)","","","","","5.2","","0","5.2","","","","","","1","","","","","1","","","","","","5.2","","","","","5.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e3d53d97cec66addc4f897ee3511a15a96f890f4-0-bfcd3b9394939bcdecd50ef597201a3d4a24dfa6","e3d53d97cec66addc4f897ee3511a15a96f890f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e3d53d97cec66addc4f897ee3511a15a96f890f4-0-2415c68032f5a68a762da487d8df005fef8f5219"
"","2.3 S2E2 System Test Environment (STE)","","","","","8","","0","8","","","","","","1","","","","","1","","","","","","8","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e3d53d97cec66addc4f897ee3511a15a96f890f4-1-e5b80f9d5270515d1156b038ccc0b97447efc6a7","e3d53d97cec66addc4f897ee3511a15a96f890f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e3d53d97cec66addc4f897ee3511a15a96f890f4-0-2415c68032f5a68a762da487d8df005fef8f5219"
"","2.4 S2E2 Maintenance Ops Support Suite (MOSS)","","","","","6.9","","0","6.9","","","","","","1","","","","","1","","","","","","6.9","","","","","6.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e3d53d97cec66addc4f897ee3511a15a96f890f4-2-6078f5535ad922184f6f62d4e5ef7ed31291b70b","e3d53d97cec66addc4f897ee3511a15a96f890f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e3d53d97cec66addc4f897ee3511a15a96f890f4-0-2415c68032f5a68a762da487d8df005fef8f5219"
"","2.1.1) NGEN - Government Purpose Rights (GPR)","0","0","0","0","44.5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-0-d188f8c92a5cf0da74ff035bccb9fc9fa839da10","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-1-0896084285522d9be75d7404a9010d50620cdfb1"
"","2.1.2) NGEN - Intelllectual Property (IP) Access","0","0","0","0","20.25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-1-17c19097f7eddecbd1771f62148ff8a61fd3d532","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-1-0896084285522d9be75d7404a9010d50620cdfb1"
"","2.1.3) NGEN - Information Technology Service Management (ITSM) Tools","0","0","0","0","31.215","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-2-3076e21ed41cba39e89159e89eaa9b76922a1952","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","e7c8625e5ea35d42f8e503dd9f2a65ff3c7073b1-1-0896084285522d9be75d7404a9010d50620cdfb1"
"","BCS M/S Non-Recurring","0.736","1.066","1.066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","eadf2febd402bffcb566008b0459e3af9f9ccf55-0-36146020dd327f3b2c7166714ef431369acf7fc5","eadf2febd402bffcb566008b0459e3af9f9ccf55","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","eadf2febd402bffcb566008b0459e3af9f9ccf55-0-45be0d7e833d9089307c9a7c6107cab52819b969"
"","NCR-IADS Non-Recurring","0.776","0.1","0.1","2.869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","eadf2febd402bffcb566008b0459e3af9f9ccf55-1-f1d942435a6d4197cce8cad517b3d3f089fd662b","eadf2febd402bffcb566008b0459e3af9f9ccf55","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","eadf2febd402bffcb566008b0459e3af9f9ccf55-0-45be0d7e833d9089307c9a7c6107cab52819b969"
"","JSAM FW - A/P22P-14(A) - USAF Readiness","1.736","0","0","0","0","","","","","","","","","","","140","","","","","","","","","","","12.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-eee116c7c43c5d47ca9932f538f97734878e24a7-0-aefbd4058d6e1442d34571abc05984dd3e74f74c","","","eee116c7c43c5d47ca9932f538f97734878e24a7-0-3c0d366cb591874c237d77cd977fd630ec219ab7","eee116c7c43c5d47ca9932f538f97734878e24a7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","eee116c7c43c5d47ca9932f538f97734878e24a7-0-56ab8ef4f100ca383603a65a9bc0107e018bbf25"
"","Mobile Communications Systems (MCS)","3.455","3.736","3.736","","","","","","","","","","","","","1","1","1","","","","","","","","","3.455","3.736","3.736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","f0d9823da88f7fe5fce0f1896af3d2614ab776c1-0-201e21ca25b004de9e46e37c85a8935a381f77d2","f0d9823da88f7fe5fce0f1896af3d2614ab776c1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f0d9823da88f7fe5fce0f1896af3d2614ab776c1-1-f0e7b268d2a41a468303d22d73d2661a4397b2ed"
"","Fly-Away Deployable BICES Mobile Units with Video","","","","","0.2","","","","","","","","","8","","","","","","","","","","","0.025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-0-5bb0c3b2ecfd60863ec5826a0932ec7fa74d6027","","","f42b99dd8588658f55843686c861bb3b4ce935f3-0-514a9a0628afd27e2acd96c15b6a14957e4f98a8","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Modular Extendable Configurable Containers (MECC)","","","","","0.85","","","","","","","","","1","","","","","","","","","","","0.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-1-b548dd2490d42fd9dd4ca25f1f2eb82ff5ebc473","","","f42b99dd8588658f55843686c861bb3b4ce935f3-1-4c574fe8151fd6b01b9a3e0b3b79ed34ed8f9af5","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Database Servers","","","","","4","","","","","","","","","40","","","","","","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-2-a51d29502d0a18b6705acc9591c118ba441aef0b","","","f42b99dd8588658f55843686c861bb3b4ce935f3-2-47b7c5fa5f6ae9e119228523ed76caf6dc6c4494","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Collaboration Software","","","","","0.3","","","","","","","","","1","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-3-163324132e9272fad719f67ec73c9ad7acb5de2a","","","f42b99dd8588658f55843686c861bb3b4ce935f3-3-2f1661930466ed7401ee6d263960967263f48611","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Persistent Surveillance Dissemination System (PSDS2)","","","","","1.2","","","","","","","","","1","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-4-93b17954c0357e8f8426f5a7d635fe240b941eb5","","","f42b99dd8588658f55843686c861bb3b4ce935f3-4-60094f29716dde23b6967b99637a4f688a9ea27a","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Global Broadcast System","","","","","0.3","","","","","","","","","1","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-5-b067b0f65f2d4d185ab1819e80011b858a5c9659","","","f42b99dd8588658f55843686c861bb3b4ce935f3-5-8226aaffea87aa613be5d8b135931afa3e1fc682","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Intelligence Support Server Environment ISSE","","","","","1.5","","","","","","","","","1","","","","","","","","","","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-6-a8e53e6e704c249c0bfac7df444687b2e8822117","","","f42b99dd8588658f55843686c861bb3b4ce935f3-6-d33f1d099e1ab5735e52d75a5d754101f89547cd","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Cross Domain Enterprise All Source User Repository (CENTAUR)","","","","1.8","3","","","","","","","","","1","1","","","","","","","","","","3","1.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-7-7b734a1b1adc87b1eb40489f72850213e5833a05","","","f42b99dd8588658f55843686c861bb3b4ce935f3-7-f313cb963a37a1b8bdd9ccab5500098a66fefa3b","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","One Way Link (OWL)","","","","","0.6","","","","","","","","","2","","","","","","","","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-8-262d73b2919a47877a6072ae25e3382f3c1ce2fc","","","f42b99dd8588658f55843686c861bb3b4ce935f3-8-e1be693ed999ac3cc602867763516a85b3d99320","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Radiant Mercury Guard","","","","","0.75","","","","","","","","","3","","","","","","","","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-9-9b6c806a20e79b32d3a4bb6d298350a335e99459","","","f42b99dd8588658f55843686c861bb3b4ce935f3-9-9e13ee1a74352a94c7e0b9afb01d40cf952ecd62","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Multi-Domain Dissemination System (MDDS)","","","","","1.2","","","","","","","","","1","","","","","","","","","","","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-10-831b94ce8b6f2b4b60536fe6e0fe26aa57cae16e","","","f42b99dd8588658f55843686c861bb3b4ce935f3-10-e8e261a6938fd6072b5458520fbf736e084ee8ff","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","ISPE Infrastructure","","","","","0.8","","","","","","","","","1","","","","","","","","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-11-18dbcd39014b269ed6a2ab442c0efb6cf9040bd8","","","f42b99dd8588658f55843686c861bb3b4ce935f3-11-5046f2d85dd8a70ebab7fe096aa41730f3697db2","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Database Servers for cross domain guards","","","","","0.45","","","","","","","","","15","","","","","","","","","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-f42b99dd8588658f55843686c861bb3b4ce935f3-12-de179609bb5e5725883c07f1580c612daefd1e1d","","","f42b99dd8588658f55843686c861bb3b4ce935f3-12-403b837997293f6bbe09fe5da02836e86c812c20","f42b99dd8588658f55843686c861bb3b4ce935f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","f42b99dd8588658f55843686c861bb3b4ce935f3-0-d17e38bd809b18fd47cc6bd4ae46ebbe3dbcb40c"
"","Forward Repair System","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266","200","53.2","","","","","","0.000","","","","","8.1","270","30","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-1298a1f2c6659556f54e1207e5839a95db38b564-0-8489cd9303cb80cf5a6e877637d7274c062d4abe","","","1298a1f2c6659556f54e1207e5839a95db38b564-0-49dcef4662d0bab7c3261ddc3655b7ab9caef82a","1298a1f2c6659556f54e1207e5839a95db38b564","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","1298a1f2c6659556f54e1207e5839a95db38b564-0-78b96a944f913ba617fe573ce9f461ec39254b03"
"","HSTRU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.095","21","2.48","","","","","","0.000","","","","","0.000","","","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-1298a1f2c6659556f54e1207e5839a95db38b564-1-d41046970d3d4b15a1e75a183ad7551208e4d708","","","1298a1f2c6659556f54e1207e5839a95db38b564-1-2f66b791e919a0529bb523d1250f87b2b5622223","1298a1f2c6659556f54e1207e5839a95db38b564","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","1298a1f2c6659556f54e1207e5839a95db38b564-0-78b96a944f913ba617fe573ce9f461ec39254b03"
"","Hydraulic Systems Test and Repair Unit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.568","107","4","0.428","101.25","24","2.43","","","","","4.12","66.452","62","2.002","100.1","20","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-1298a1f2c6659556f54e1207e5839a95db38b564-0-70b9b9b902ddd2dc14db4328442cfdc2da57a354","","","1298a1f2c6659556f54e1207e5839a95db38b564-0-142850cd35ca413cd8f69425da6000a744fde4fb","1298a1f2c6659556f54e1207e5839a95db38b564","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","1298a1f2c6659556f54e1207e5839a95db38b564-0-80415c37f1c0e6db60d44dad1619ffd819e3291e"
"","Shop Equip Contact Maintenance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.734","533","28.107","","","","","","0.000","","","","","18.407","79","233","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-1298a1f2c6659556f54e1207e5839a95db38b564-0-34689157ddce74a2921fc42a982004d8d515107d","","","1298a1f2c6659556f54e1207e5839a95db38b564-0-0224462ecd145f897e65e4db81c440b2193fc62f","1298a1f2c6659556f54e1207e5839a95db38b564","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","1298a1f2c6659556f54e1207e5839a95db38b564-0-a1c2d435e490755f13579e9f506b2872736857a6"
"","Standard Automotive Tool Set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179","365","65.335","","","","","","0.000","","","","","7.49","214","35","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-1298a1f2c6659556f54e1207e5839a95db38b564-0-75e49f566a952e8d99512d77696ab0d1d22f2a4e","","","1298a1f2c6659556f54e1207e5839a95db38b564-0-559506c19b54c5e9fb02918901cdb7873dc2ba88","1298a1f2c6659556f54e1207e5839a95db38b564","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","1298a1f2c6659556f54e1207e5839a95db38b564-0-485c4a7446254ff1b82ab727765733f184741a3a"
"","a. Phase 5 Development, Integration, and Installation (Grand Forks)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","3.526","3.526","1","0.000","","","0.000","","","","","","","","","","","","","","","","","","","","","","","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-1ff6916255df9af8067b762b3b33bc46ed734e14","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
"","b. Type III Testing and FOC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","0.947","0.947","1","0.000","","","0.000","","","","","","","","","","","","","","","","","","","","","","","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-1-aa2a531659044912d28e32e3536d9dc23e6e8c62","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
"","a. Automated Link Establishment dev and eng","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","0.806","0.806","1","0.000","","","0.000","","","","","","","","","","","","","","","","","","","","","","","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-2-f2c48aa2268e8907ddffd1f1572368f972b29250","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
"","b. Crypto Modification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.495","1","0.495","","","0.000","","","0.000","","0.000","","","0.000","","","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-13802eb05c0a898eb309d343e6539c1516c8dc3e-3-da858ce1b599ea897eef3c8f274dd196b6057453","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-3-76ae66eaa4a0f99d44c52487b611af7926aa7ddf","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
"","a. Purchase software; interface development; integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","0.000","","","0.977","0.977","1","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-13802eb05c0a898eb309d343e6539c1516c8dc3e-4-334efabc7a9f7c1f112e652a42cdb4f23a4587ab","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-4-b8f420df4c2ba2b5d581ac25a9c26a09904e0d54","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
"","b. Installation, testing and sysadmin documentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.000","","","0.000","","0.000","","","0.522","0.522","1","0.000","","","","","","","","","","","","","","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList-13802eb05c0a898eb309d343e6539c1516c8dc3e-5-92993b89c50adc211aceeb51d09317ccbb336b7f","A","","13802eb05c0a898eb309d343e6539c1516c8dc3e-5-fe1ea8a5e8f2f3ebe121ad1b28b9eed9bd72ee18","13802eb05c0a898eb309d343e6539c1516c8dc3e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware","13802eb05c0a898eb309d343e6539c1516c8dc3e-0-85d73576d958eb688e5da01b02c73662a7adc7e9"
