"Name_val","Cost_PriorYear_Quantity_val","Cost_PriorYear_TotalCost_val","Cost_CurrentYear_Quantity_val","Cost_CurrentYear_TotalCost_val","Cost_BudgetYearOneBase_Quantity_val","Cost_BudgetYearOneBase_TotalCost_val","Cost_BudgetYearOneOCO_Quantity_val","Cost_BudgetYearOneOCO_TotalCost_val","Cost_BudgetYearOne_Quantity_val","Cost_BudgetYearOne_TotalCost_val","Cost_BudgetYearTwo_Quantity_val","Cost_BudgetYearTwo_TotalCost_val","Cost_BudgetYearThree_Quantity_val","Cost_BudgetYearThree_TotalCost_val","Cost_BudgetYearFour_TotalCost_val","Cost_BudgetYearFour_Quantity_val","Cost_BudgetYearFive_TotalCost_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army Active","80","3.096","135","5.199","178","4.848","","0.7","178","5.548","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-0-b8bde35172a74431124cd044ef45d764ca63b054","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-4-a8e14f71309cc0405dc397274a0024f86ccb9e09"
"Army National Guard","16","0.6","19","0.801","14","0.369","","","14","0.369","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-1-6774e9e791dcbaa7ed7de1a97532dcd98b9ef6f1","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-4-a8e14f71309cc0405dc397274a0024f86ccb9e09"
"Army Reserve","38","1.526","16","0.591","10","0.293","","","10","0.293","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-2-8b43884c0d7cffe4f93fb05ebe22921a26dd56f2","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-4-a8e14f71309cc0405dc397274a0024f86ccb9e09"
"Army Active","1497","7.71","2267","5.474","140","2.083","","1.2","140","3.283","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-0-41b1a818f80415e9a629167182588f66585ec14b","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-5-62d31b910a5b05d4ce6e72c5e72a4966fb599663"
"Army National Guard","237","1.302","260","1.272","74","1.2","","","74","1.2","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-1-889fb286beb0c0c428b98de6de030c469f1dc05a","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-5-62d31b910a5b05d4ce6e72c5e72a4966fb599663"
"Army Reserve","12","0.084","","","","","","","","","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-2-c175d155703caf286b51d9d09b87fdda4bc4e9a0","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-5-62d31b910a5b05d4ce6e72c5e72a4966fb599663"
"Army Active","1075","11.42","1913","9.254","1540","20.114","","1.16","1540","21.274","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-0-d275d7a1156d84119499e240b71449791e9c372e","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-6-a4da71a5e6ae167c019e8dbbee865b02e94b2baf"
"Army National Guard","432","4.437","183","2.245","540","5.846","","","540","5.846","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-1-7d4fb6909e9e80d7db102743c34d38d52c2d4232","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-6-a4da71a5e6ae167c019e8dbbee865b02e94b2baf"
"Army Reserve","174","2.132","104","1.129","318","1.692","","","318","1.692","","","","","","","","189c5d6813e7f5c9b1f188198d28ffb1383623fa-2-afa5ec296c606fd48a7d27136b5eb6c6551e4647","189c5d6813e7f5c9b1f188198d28ffb1383623fa","root.record.ItemExhibitList.P5Item","189c5d6813e7f5c9b1f188198d28ffb1383623fa-6-a4da71a5e6ae167c019e8dbbee865b02e94b2baf"
"Army Active","","","3","2.955","91","1.396","","","91","1.396","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-199802b28fe05e34dae76ae56818b74353794d03","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-612928b23cd78d5054529a6da0952244abdff155"
"Army National Guard","195","3.677","","","63","0.967","","","63","0.967","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-1-42f198de64b664eb7f3dbca98f7818cc83b0c685","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-612928b23cd78d5054529a6da0952244abdff155"
"Army Reserve","1997","12.344","","","63","0.967","","","63","0.967","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-2-5f968da90559f23c7acda3e267a7d80d050d17a2","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-612928b23cd78d5054529a6da0952244abdff155"
"Army Active","","","8","2.826","2","5.929","","","2","5.929","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-1d893b4fe6ea3cedf53de9070eccaf6765f16f73","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-1-98c3d1abc2c0becffef4b0d8f1311939ea5226d2"
"Army National Guard","57","73.151","","","","","","","","","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-513a44af1605fdf559b5d96331ddcb77f44e974a","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-2-d190255a1997b36999ce8f5c635fb2f3e9570ae8"
"Army Reserve","60","78.4","","","","","","","","","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-1-581ac94820c0d6a8404700f9237f55ef9377f05a","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-2-d190255a1997b36999ce8f5c635fb2f3e9570ae8"
"Army Active","15421","5.245","15930","4.919","","","","","","","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-0-66dc2d432b543adc84cfcbd90182e5755cc0c3fb","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-3-229df6b6eebbe59153bc861b9d0d5d0f7dbebb60"
"Army National Guard","2146","0.828","","","","","","","","","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-1-19909a837ecf5dc51c39c78ee612d9ec0194913b","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-3-229df6b6eebbe59153bc861b9d0d5d0f7dbebb60"
"Army Reserve","172","0.072","","","","","","","","","","","","","","","","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-2-4906ec92128c6f14c197386c4fdfc3860645ce61","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c","root.record.ItemExhibitList.P5Item","1a5d4ad366f4d94e8c36ec3ca2b2d9eed605bc9c-3-229df6b6eebbe59153bc861b9d0d5d0f7dbebb60"
"Army Active","87","11.043","102","12.048","43","6.727","","","43","6.727","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-0-7f6c113dd15cceb81ca45a74b5f1d11b317cec13","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-0-d78ebed0b8231e56d5aa79176a6ba8eb0fdb0791"
"Army National Guard","25","3.711","54","8.964","42","6.197","","","42","6.197","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-1-e86f86bc4238922af7321cf4113fc047cd560b90","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-0-d78ebed0b8231e56d5aa79176a6ba8eb0fdb0791"
"Army Reserve","61","9.07","7","1.121","64","9.517","","","64","9.517","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-2-5a416daa6f8a98737013d58222a230b919c66a64","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-0-d78ebed0b8231e56d5aa79176a6ba8eb0fdb0791"
"Army Active","100","5.094","","","","","","","","","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-0-c10b92fd2f564908f22effdb7777eff74f9b1fb0","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-1-7dfa26638b54ed517047e5b0b35ad44ef19afbca"
"Army Reserve","9","0.458","","","","","","","","","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-1-e079a654f98afc4aadddd7652a51c95cb6706dbe","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-1-7dfa26638b54ed517047e5b0b35ad44ef19afbca"
"Army National Guard","48","16.881","","","","","","","","","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-0-f46802ae03b9dbcae5ad3a26027ac20990a473dd","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-2-3b6a4fa66726941329ee08599fd8b20c25b4bfed"
"Army Active","94","4.821","78","4.727","","","","","","","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-0-0c0e188807a39056c9ad505feafa5dd412e71dd2","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-3-98afd4e0f878210a6ecb45fced244aabd3d0e602"
"Army National Guard","43","2.517","","","60","3.779","","","60","3.779","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-1-d448a39660c114a200ccd063c8e65c5956ebf479","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-3-98afd4e0f878210a6ecb45fced244aabd3d0e602"
"Army Reserve","","","","","19","1.197","","","19","1.197","","","","","","","","1b1626877bd8a48a2959d205de7b0638d82b2488-2-f96166fca21da6ebfae2cf63d7c2be17653acf5d","1b1626877bd8a48a2959d205de7b0638d82b2488","root.record.ItemExhibitList.P5Item","1b1626877bd8a48a2959d205de7b0638d82b2488-3-98afd4e0f878210a6ecb45fced244aabd3d0e602"
"Army Active","715","163.009","710","160.767","400","81.121","","","400","81.121","","","","","","","","1b1db240d765ba95486c94f24f299f46a377ea35-0-379dbfc0ae49d53561785c30b53a6908b85245c2","1b1db240d765ba95486c94f24f299f46a377ea35","root.record.ItemExhibitList.P5Item","1b1db240d765ba95486c94f24f299f46a377ea35-0-c97793cb0307e055f28e108cfb4efc5c9e1f50b7"
"Army Active","1487","25.97","18","2.282","310","10.757","","","310","10.757","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-0-10cc84e05c874bc7f5171b40b6b88a9a2f858e40","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-0-8cdf51ec50484bb2e3fe8434ca385eb1b6899e1a"
"Army National Guard","1574","27.505","216","8.144","170","5.99","","","170","5.99","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-1-2c105507c7e343069e5628ca0955c97835879a22","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-0-8cdf51ec50484bb2e3fe8434ca385eb1b6899e1a"
"Army Reserve","1175","21.371","216","8.378","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-2-9ce1747c680413d6904a03dc3666c578b4563dd8","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-0-8cdf51ec50484bb2e3fe8434ca385eb1b6899e1a"
"Army Active","31","2.204","","1.2","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-0-94019c7a04d9b29f6fc72290a97bcd3906786485","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-1-96cd3fc1929b290676f50aa36c6ce69b60ced704"
"Army Reserve","26","1.847","114","10.201","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-1-cf3ebc204d286958f131bb87e9c513a99b81e212","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-1-96cd3fc1929b290676f50aa36c6ce69b60ced704"
"Army Active","890","10.405","720","7.2","","0.617","","","","0.617","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-0-cbfff840a80deec2563f8cd3f30b1349dd1b1a3c","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-2-e28bae0805466a0e337f94e77a6acdb46f6bd669"
"Army National Guard","1014","12.146","","","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-1-4f43ad327b20dd8f968f2474e5f48a14daed47f9","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-2-e28bae0805466a0e337f94e77a6acdb46f6bd669"
"Army Reserve","687","8.846","50","2.758","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-2-ac980ddea466b4f238f01fdf6d0778c66066a2df","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-2-e28bae0805466a0e337f94e77a6acdb46f6bd669"
"Army Active","750","5.796","436","2.93","565","5.769","","","565","5.769","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-0-f21d4a4ba2d2201a876494e1f6bd528a5ddd34c0","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-3-3fd60a68a6d7c866ae8c796326257cecb57277c0"
"Army National Guard","81","0.625","882","6.845","","","","","","","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-1-475b73b5c0d9bffe6c4b208b465503fc58e35047","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-3-3fd60a68a6d7c866ae8c796326257cecb57277c0"
"Army Reserve","205","1.584","","","463","2.364","","","463","2.364","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-2-4943327f58fdef1ba8ddf46f9b27a81632fc33e9","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-3-3fd60a68a6d7c866ae8c796326257cecb57277c0"
"Army Active","874","19.855","231","5.11","492","29.68","","","492","29.68","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-0-5bc072423d7eea468e374cb97f1398fd3de878e3","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-4-7f6da3e84545890142a2813039b3ce6009dd60ce"
"Army National Guard","964","21.106","59","1.78","38","1.538","","","38","1.538","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-1-48e503f76cfd18e0efd142c814a9a1c815cc4c7f","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-4-7f6da3e84545890142a2813039b3ce6009dd60ce"
"Army Reserve","1526","31.722","15","10.115","36","2.765","","","36","2.765","","","","","","","","1e742a09271278b530aa480a56aca5f6df487b04-2-1e16694ee9e14b32816f2acb5bfea605d4b7570b","1e742a09271278b530aa480a56aca5f6df487b04","root.record.ItemExhibitList.P5Item","1e742a09271278b530aa480a56aca5f6df487b04-4-7f6da3e84545890142a2813039b3ce6009dd60ce"
"Army Active","1","268.267","7","15.774","","","","","","","","","","","","","","2e582d147de09191c2efeebe0de503dbd1022065-0-19a17eaa0d9886103c363da64bbe9972b7426ae5","2e582d147de09191c2efeebe0de503dbd1022065","root.record.ItemExhibitList.P5Item","2e582d147de09191c2efeebe0de503dbd1022065-0-4cedfd5ce8a95b950f68bfc5da4c2235d6db624a"
"Army Active","","","20","22.297","26","26.992","","","26","26.992","","","","","","","","2fce19c843e721250b1baff18100fcf56b770018-0-06f97894cd332833bd2a2ec59b1f3e701d3af293","2fce19c843e721250b1baff18100fcf56b770018","root.record.ItemExhibitList.P5Item","2fce19c843e721250b1baff18100fcf56b770018-0-d8df7bc9e7c2c3c50428b6de8ceedb8f47a8cff5"
"Army National Guard","","","","","1","1.057","","","1","1.057","","","","","","","","2fce19c843e721250b1baff18100fcf56b770018-1-39e2905232484a8ae732e06544ae21c3c1e7050d","2fce19c843e721250b1baff18100fcf56b770018","root.record.ItemExhibitList.P5Item","2fce19c843e721250b1baff18100fcf56b770018-0-d8df7bc9e7c2c3c50428b6de8ceedb8f47a8cff5"
"Army Reserve","","","","","1","1.057","","","1","1.057","","","","","","","","2fce19c843e721250b1baff18100fcf56b770018-2-93dbdf1976f8cb3f25ed2d6b23a27943300f1504","2fce19c843e721250b1baff18100fcf56b770018","root.record.ItemExhibitList.P5Item","2fce19c843e721250b1baff18100fcf56b770018-0-d8df7bc9e7c2c3c50428b6de8ceedb8f47a8cff5"
"Army Active","","22.217","","32.156","","32.639","","","","32.639","","","","","","","","30057255576c490a2c7c0bc579e4becd1c1f9072-0-6ab71387cf89391e9f52ccc62b7e807461dee7f2","30057255576c490a2c7c0bc579e4becd1c1f9072","root.record.ItemExhibitList.P5Item","30057255576c490a2c7c0bc579e4becd1c1f9072-0-71982dd20e8ed7f3c59d5c0fd171931e6f07e715"
"Army Active","186","113.065","46","40.297","","","","","","","","","","","","","","30171f8aa8bad81cbb604c26444732ccd69692fb-0-430b955b43709b3442b29f06479571700efc7d24","30171f8aa8bad81cbb604c26444732ccd69692fb","root.record.ItemExhibitList.P5Item","30171f8aa8bad81cbb604c26444732ccd69692fb-0-cbb05c54db25bf28ba8530e609ade102a348d859"
"Army National Guard","115","116.281","72","62.037","","","","","","","","","","","","","","30171f8aa8bad81cbb604c26444732ccd69692fb-1-03a4185167d7775d265436d5b83ccd5225f45860","30171f8aa8bad81cbb604c26444732ccd69692fb","root.record.ItemExhibitList.P5Item","30171f8aa8bad81cbb604c26444732ccd69692fb-0-cbb05c54db25bf28ba8530e609ade102a348d859"
"Army Active","","","","104.251","","127.751","","","","127.751","","","","","","","","315ec8a34c359885ffda05385ad6d2c0f12f7eeb-0-f5de32dd6def3817b7e3035b267b607ae4948797","315ec8a34c359885ffda05385ad6d2c0f12f7eeb","root.record.ItemExhibitList.P5Item","315ec8a34c359885ffda05385ad6d2c0f12f7eeb-0-484d025f961caccfc814c4a901616ff8ded41d8a"
"Army Active","","20.22","63","17.411","206","12.92","","","206","12.92","","","","","","","","34446f90e559d226c113dde04cb3e95f3b9dd140-0-5fc6640cded372f279c5ad28d047f786810f6634","34446f90e559d226c113dde04cb3e95f3b9dd140","root.record.ItemExhibitList.P5Item","34446f90e559d226c113dde04cb3e95f3b9dd140-0-fb752e027772d1510336149c4d670891bae2a97f"
"Air Force Active","","30.676","","15.431","","29.907","","0.000","","29.907","","","","","","","","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-0-55a8a3c7667bf9e62e97c202b9c64794cae040c5","35ca8d1c79bdf5f5be8feaf12d04a718110310ab","root.record.ItemExhibitList.P5Item","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-0-0df62d1c29dd7746638fc919cc549bb2f20a34e5"
"Air Force Reserve","","2.587","","0.000","","2","","0.000","","2","","","","","","","","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-1-885f02c7d6446d0f6d040e2bd30c9ee442ab573a","35ca8d1c79bdf5f5be8feaf12d04a718110310ab","root.record.ItemExhibitList.P5Item","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-0-0df62d1c29dd7746638fc919cc549bb2f20a34e5"
"Air National Guard","","5.058","","0.000","","2","","0.000","","2","","","","","","","","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-2-fd3aba864a499ce7424fbc8971437dbc7642c242","35ca8d1c79bdf5f5be8feaf12d04a718110310ab","root.record.ItemExhibitList.P5Item","35ca8d1c79bdf5f5be8feaf12d04a718110310ab-0-0df62d1c29dd7746638fc919cc549bb2f20a34e5"
"Air Force Active","","0.000","","9","","0.000","","0.000","","0.000","","","","","","","","37dcb96f244156ec296f57d12eaee811ff10c919-0-380b4ff85f422fdf2c13e945756cf515d7444505","37dcb96f244156ec296f57d12eaee811ff10c919","root.record.ItemExhibitList.P5Item","37dcb96f244156ec296f57d12eaee811ff10c919-0-e634b95bfc7d2608f4a0913f98b1830eba26e424"
"Air Force Active","","4.7","","14.844","","12.3","","0.000","","12.3","","","","","","","","37dcb96f244156ec296f57d12eaee811ff10c919-0-b5b6d7e2fb033c366d55c06afac6fe73e242dbad","37dcb96f244156ec296f57d12eaee811ff10c919","root.record.ItemExhibitList.P5Item","37dcb96f244156ec296f57d12eaee811ff10c919-1-0a6adada50caae3affbb01b6cb923fb32af2d332"
"Air Force Active","","0.000","","11.2","","7.2","","0.000","","7.2","","","","","","","","37dcb96f244156ec296f57d12eaee811ff10c919-0-1246fc074d5aec25ba20773eb027eedd900576ba","37dcb96f244156ec296f57d12eaee811ff10c919","root.record.ItemExhibitList.P5Item","37dcb96f244156ec296f57d12eaee811ff10c919-2-bee6f6d5f4f95d0979dc0e185ec80dd15e775552"
"Air Force Active","","5.053","","0.000","","1.9","","0.000","","1.9","","","","","","","","37dcb96f244156ec296f57d12eaee811ff10c919-0-266d3b44dbfc6f45c0eb3df29306a72efc181d70","37dcb96f244156ec296f57d12eaee811ff10c919","root.record.ItemExhibitList.P5Item","37dcb96f244156ec296f57d12eaee811ff10c919-3-a6da19246eee345e2a0af15d1ee2bc4282ad1ede"
"Army Active","5","29.392","5","9.894","3","9.094","","","3","9.094","","","","","","","","38de6458aec95045b90843d2833c437c0ee84d77-0-a66057652523daceae49349f1c2d1c22f9c31939","38de6458aec95045b90843d2833c437c0ee84d77","root.record.ItemExhibitList.P5Item","38de6458aec95045b90843d2833c437c0ee84d77-0-c2ef1b0d00c7df1db369faf44c9b194f58b82119"
"Army National Guard","5","9.168","","3.724","","1.4","","","","1.4","","","","","","","","38de6458aec95045b90843d2833c437c0ee84d77-1-a2c968d2ee98f2f34ed0709719e11ce3b885ff2b","38de6458aec95045b90843d2833c437c0ee84d77","root.record.ItemExhibitList.P5Item","38de6458aec95045b90843d2833c437c0ee84d77-0-c2ef1b0d00c7df1db369faf44c9b194f58b82119"
"Army Active","","97.309","","25.459","","4.216","","","","4.216","","","","","","","","395478ef1b0a421c92488312676ba28f2a3a4fe8-0-5d67d950b4afdcd62d3c2da8e680178a0aa21d8a","395478ef1b0a421c92488312676ba28f2a3a4fe8","root.record.ItemExhibitList.P5Item","395478ef1b0a421c92488312676ba28f2a3a4fe8-0-468dbf422e1befbf5073db19f87ff77e46787737"
"Army Active","","","1","1.683","","","","26","","26","","","","","","","","39571ed7cd9dc717b606148d5df1af542abf6907-0-a29abc3e31ca7c133a1e4e62783189fe8ff235fb","39571ed7cd9dc717b606148d5df1af542abf6907","root.record.ItemExhibitList.P5Item","39571ed7cd9dc717b606148d5df1af542abf6907-0-381c9dd2315ef2fb7715089f6d84ce968672ab1f"
"Army Active","","","224","2.878","100","1.373","1122","15.1","1222","16.473","","","","","","","","39571ed7cd9dc717b606148d5df1af542abf6907-0-386beb91e31eaa7aabf45db1af2dcaffd8d036dc","39571ed7cd9dc717b606148d5df1af542abf6907","root.record.ItemExhibitList.P5Item","39571ed7cd9dc717b606148d5df1af542abf6907-1-860aebab92dcddf5d76daa0cf177ed23fb8a0838"
