"Name_val","Location_val","InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val","InitialQuantity_AdminLeadTimeAfterOct1InMonths_val","InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val","InitialQuantity_TotalLeadTimeAfterOct1InMonths_val","ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val","ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val","ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val","ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val","HistoryPlanningList_HistoryPlanning","MinimumSustainingRate_val","MaximumProductionRate_val","Rate185_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"DISA","Scott Air Force Base, IL","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-1-950a34ecf1f23a81bc5c6261011e66c77c080241","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-93d28b9781bf0d9e1dfa411ddafd351c478b5eb6","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-35165c72df0e18810ae80e9e43a62bd35b357f50"
"UNICOM Government","Herndon, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-0a11278bcaa87dd5ee5e86a81bdfd2e02e5e3dd3","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-4848569bbfe9070fe03616f16374fcf6e22ad7df","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-635bd91d426d97c74416b25204535600371fe22a"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-1-65e4fc8e0ddf9951755cb2323160730548724ae2","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-ef86a6666b9c93d14940c63eaec92332becba996","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-635bd91d426d97c74416b25204535600371fe22a"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-2-fce42e38c4d4b33690e92fe3e2fd6449dc7389ff","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-c9782d39d440c9ad2ef53b154e9926ea702d2591","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-635bd91d426d97c74416b25204535600371fe22a"
"Lintech Global, Inc.","Farmington Hills, MI","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-6af6ee919582d8e4bd475557228da223e6855715","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-73c7bcd50e4beac40bd0f82266a003af2aadc16f","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-8e2e5f34a79913a858c698a43003618296b6e612"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-1-f4ba104fd8078ad61881eda947ef00779f7d6272","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-38bd88f0123fbf7c47617ef6af7e61404cdc3ace","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-8e2e5f34a79913a858c698a43003618296b6e612"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-cf7503d08d337f796d613f73b0992503b05e2daa","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-36c6ea6a2d0422805eadde282f9a536f97f03ff1","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-eeeee66b954547663f4b321c402c04583cad78d3"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1014324f021b5781e4cc323124fe2c8d8ffe65d8","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-1b1c3dea0c5316115394e250bcebe31779567aea","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-6-09ef24ce259c3accefee2eac0c9ba56165e6e8ec"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-7106a5d0bcfcc17700370aade22596c74cbc773f","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-301e45d6f036d47ac7ea2afc92c03235696ddffa","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-11-5b0cdf081ecf5fdcad279d6baff0ac950734b9f2"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-f13a480419db6ba8a83d51dd56739a1be56b080a","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-91c7ac34b469af66629869287919ea5230ed8be6","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-12-4104ef11fb0c7f39caf7b7f71a86ca16da539235"
"CDW-Government","Vernon Hills, IL","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-077c0bee0758072299e7aa9b900db50eeab9b2d3","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-e58488e1843320f0ec75dc8e089d6b4112c4af22","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-13-72f083be3a6d52cdd960d0d36aa77b449d9d0d30"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-463092a67bf95cd2ad104af4562d353c73060e3b","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-8457ba1703d2855c9782bce133cf8eb65e3b3773","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-12ceb3bffab5651d3f0d53ebeb6bad14116709b9"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-f70f6b626bafe8a2959ca7bc5706f6205df841dd","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-241dde90f96cc2c48dae2a9a9115fff1098bfdb5","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-bb9feaf5d0fb013f32df60c5cb1fe07223fd4cfa"
"CDW Government, LLC","Vernon Hills, IL","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-1-60c20d574577fc9337d6c37afe4f30c596d2b391","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-d22603aab86cae793fe31e9a0118de1e6183e0b2","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-bb9feaf5d0fb013f32df60c5cb1fe07223fd4cfa"
"immixTechnology, Inc.","McLean, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-2-7a219a4e2a67bc10bb3af45e2aaf04b85b425679","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-0aba1c5a8be4c8e75516289945218975563538d3","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-bb9feaf5d0fb013f32df60c5cb1fe07223fd4cfa"
"IBM","Bethesda, MD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-3-c3a1785ce2beb3ea2e1d963dfbb7e380a11bd334","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-752655e140300505cde1f295c67504226626f937","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-bb9feaf5d0fb013f32df60c5cb1fe07223fd4cfa"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-4-712accf86e1a512083d4491084c9b3e08d1d4281","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-6e3b63f4ab9c1614eef2e9270814c2b4f7ddec1c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-bb9feaf5d0fb013f32df60c5cb1fe07223fd4cfa"
"World Wide Technology","Maryland Heights, MO","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-f8afc5b52529b5b39f9f7a1ded4f0f79d6a2d8a6","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-da0599201be180a45a1b2449dc258a2adefc6687","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-a030c17329b3dd814c1af7151e2113fbd561903f"
"Oracle America, Inc","Reston, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-1-6edf7c43162cafe3de1b5d4b07f96f7716aeed79","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-1-c703c6118eff38b2222ac6e4ac81d758c221b216","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-a030c17329b3dd814c1af7151e2113fbd561903f"
"UNICOM Government","Herndon, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-2-b089d64f095bdb9412d42108165648912d28771b","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-e9fa5c5d58a5322f0152c06beab4b7d8b99160ea","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-a030c17329b3dd814c1af7151e2113fbd561903f"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-3-a51bb169e6ab694f8bd0caccf3fe6b36fbeb0e56","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-3-6ff16a701222f748a48d68d08cdc4cdc786064eb","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-2-a030c17329b3dd814c1af7151e2113fbd561903f"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-6f849759560e292ae5d1247b4513cdf075cd2cb5-0-d7bdb258768d6096d4411ba512273edb37f68792","","","","6f849759560e292ae5d1247b4513cdf075cd2cb5-0-5e8588420f73979e22ea73a3e4801a08bfde962c","6f849759560e292ae5d1247b4513cdf075cd2cb5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","6f849759560e292ae5d1247b4513cdf075cd2cb5-4-447c9f3140227328a68234a60d3d5a4a4a982c71"
"Cam Lock Limited","Aldershot Hampshire, UK","0","5","11","16","0","11","4","15","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-7decf4224a630959b1809fe5ae8cec39ef0c991f-0-fbcd615c78eddaf1eb83188173398845ec67fe4c","60","333","167","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-48f1a7873faa788dd2b6c8b343fbb6c88a57b038","7decf4224a630959b1809fe5ae8cec39ef0c991f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","7decf4224a630959b1809fe5ae8cec39ef0c991f-0-4fcbc12409bed71dd1507eb1cfcc6fdec4ba571d"
"Harris Corporation","Rochester, NY","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-8931906c05d35f55dbe986d5060cb6853f09e955-0-7d3eb80c1f84ab8a54bf8a2a4d942ad368756413","","","","8931906c05d35f55dbe986d5060cb6853f09e955-0-37eba89c389fb32561a387701ade4f9e01eba1e8","8931906c05d35f55dbe986d5060cb6853f09e955","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","8931906c05d35f55dbe986d5060cb6853f09e955-0-54ca7e5933a9faa06b39d9273f9035d0c7b72ad5"
"Harris","Lynchburg, VA","","","","","","","","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-8931906c05d35f55dbe986d5060cb6853f09e955-0-85e7e7b49293fd1f99863bd45a77ef28350c0d3f","","","","8931906c05d35f55dbe986d5060cb6853f09e955-0-18e10fac6113bb63bf96e90f3d7cae7eea8b0b7e","8931906c05d35f55dbe986d5060cb6853f09e955","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","8931906c05d35f55dbe986d5060cb6853f09e955-0-f782c82031444f599ee6b2a8423ae40ed9c41244"
"Accenture","Kingstowne","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-4c5e5c7c01ea9f04bc684d3b064f57a36d1e76ab","","","","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-e42c2d68eb5cfe7384387000206c25c077380dc9","8c06c11f0e303a99bc3038bb9ed0312740d39b11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-c0f6c17b6a1158a6ceb60321d901c5c4cac01830"
"TBD","TBD","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-8c06c11f0e303a99bc3038bb9ed0312740d39b11-1-bf7b0b8040a7069b6651e130360ada569e9e2ce0","","","","8c06c11f0e303a99bc3038bb9ed0312740d39b11-1-ed165b86ae01d9b1aa8d54f337fab63f25b7b02a","8c06c11f0e303a99bc3038bb9ed0312740d39b11","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","8c06c11f0e303a99bc3038bb9ed0312740d39b11-0-c0f6c17b6a1158a6ceb60321d901c5c4cac01830"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-a0168a46a172c79087f20b50c38a571e5621523e-0-67f9aa54fa4c4cb8bcc290ef0c53122a07f85afb","","","","a0168a46a172c79087f20b50c38a571e5621523e-0-6306a094549d59c1e1ff707edd4685dae7faea3d","a0168a46a172c79087f20b50c38a571e5621523e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","a0168a46a172c79087f20b50c38a571e5621523e-0-70977d76d02b7a21b74e2c235dab27fbbf8ca6ec"
"IMOD/LTLCS/R2","Ft. Belvoir","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b618a7e6755722a254817456f1b8c0458e9dae37-0-331e4683768ad0ab3e06784e18624d2a60144394","","","","b618a7e6755722a254817456f1b8c0458e9dae37-0-0eaf348e7b00e130bf4a5f8c322c3d65e2e8db86","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","b618a7e6755722a254817456f1b8c0458e9dae37-0-0949e23b91156c7ee1af39133409223322177f6f"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b618a7e6755722a254817456f1b8c0458e9dae37-1-34f83729a914bd37801fb0c140f1ac002f925083","","","","b618a7e6755722a254817456f1b8c0458e9dae37-1-1d0c738526c532ffbc0d6b9a435be90faaad353b","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","b618a7e6755722a254817456f1b8c0458e9dae37-0-0949e23b91156c7ee1af39133409223322177f6f"
"IMOD/LTLCS/R2","Ft. Belvoir, VA","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b618a7e6755722a254817456f1b8c0458e9dae37-0-78c88b33e0b6cb2fe3ec9175bdc37670c744caed","","","","b618a7e6755722a254817456f1b8c0458e9dae37-0-da5f804c20889e59f355ada8303f42428f731e01","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","b618a7e6755722a254817456f1b8c0458e9dae37-0-a42810eed27d9173af6b27cf0bde896fb154be92"
"TBS","TBS","0","0","0","0","0","0","0","0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList-b618a7e6755722a254817456f1b8c0458e9dae37-1-a496cd496c24ff2726271b76ffaf6585aee9804d","","","","b618a7e6755722a254817456f1b8c0458e9dae37-1-041b5be1863464b8b9e0183a60344b774fb52118","b618a7e6755722a254817456f1b8c0458e9dae37","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement","b618a7e6755722a254817456f1b8c0458e9dae37-0-a42810eed27d9173af6b27cf0bde896fb154be92"
